ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[38.9, 27.9]",,,,,,,,,,,,2.448993,,,,,,,,,,,0589e5ab-f6d0-4121-967e-be9d3c174a06,3062,,"[34.8, 27.0]",69208,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,157,Germany Women's,857,"['10ef702f-cd81-4c68-b675-b34dfc49ee13', '50190c72-64fd-467e-bad4-0ae86a7ea947']",41,,,,,,,,,,,,,,,,,,Germany Women's,857,00:44:41.407,Carry,
,,,,"[46.4, 12.4]",,,,,,,,,,,,2.429637,,,,,,,,,,,1488db00-a76e-4916-8471-c94bae272218,3065,,"[46.9, 4.6]",69208,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giulia Gwinn,25492.0,Left Back,157,Germany Women's,857,"['3ffd418f-fc10-4eda-af98-4498f58d33c1', '8db02761-82d6-4478-ae78-edee5836c2e3']",45,,,,,,,,,,,,,,,,,,Germany Women's,857,00:44:45.763,Carry,
,,,,"[96.1, 76.0]",,,,,,,,,,,,1.080479,,,,,,,,,,,6adf2bc3-0e4e-4116-916e-013786572dc0,3075,,"[97.1, 75.0]",69208,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Svenja Huth,10374.0,Left Midfield,158,Germany Women's,857,"['608e5b14-c911-4196-85c9-ae1128b36b41', 'a986ffff-1bec-4b27-b62e-3c91b229b325', 'f6510eb7-f90c-4a62-81be-d8c2327edf24']",2,,,,,,,,,,,,,,,,,,Germany Women's,857,00:45:02.114,Carry,True
,,,,"[92.2, 40.3]",,,,,,,,,,,,7.049589,,,,,,,,,,,d3f01631-8fb9-4db1-8f0d-65c9553320a2,3079,,"[93.6, 60.6]",69208,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sara Däbritz,10263.0,Right Midfield,158,Germany Women's,857,"['776fe2d4-98ee-4a6b-8e7d-c960fb94a8fd', '8863ab23-d2db-4821-902b-d7f8f9333007', 'be6e2004-3d63-4130-b0e4-bcb2c01dfdab']",4,,,,,,,,,,,,,,,,,,Germany Women's,857,00:45:04.638,Carry,True
,,,,"[117.7, 17.9]",,,,,,,,,,,,6.228338,,,,,,,,,,,33cab6e3-1398-4297-8283-a2c1b4c2c859,3083,,"[103.7, 40.7]",69208,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lena Oberdorf,25478.0,Right Center Midfield,158,Germany Women's,857,"['995fdc84-fdbb-4bfe-81cb-1a69ed577242', 'bfba1c83-0564-4e56-8b44-c18214bfae47', 'e6948d3d-6650-404c-8095-5e84fb41a8b5']",12,,,,,,,,,,,,,,,,,,Germany Women's,857,00:45:12.920,Carry,True
,,,,"[102.1, 72.1]",,,,,,,,,,,,2.611678,,,,,,,,,,,c1e7db69-c64b-4348-a11a-56c71700d71d,3094,,"[91.5, 73.0]",69208,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Eva Sofia Jakobsson,13881.0,Right Wing,160,Sweden Women's,858,"['142da307-b3b2-442a-ae84-44247b7d856b', 'a00ae915-28c3-49e0-9fd6-a4a40cb6c3e2']",45,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:45:45.335,Carry,
,,,,"[7.6, 2.8]",,,,,,,,,,,,1.954822,,,,,,,,,,,c0f575cc-fd5d-4c7a-90e7-9cf6fd4d3d44,3097,,"[18.0, 8.0]",69208,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,161,Germany Women's,857,"['6c22b105-ef16-4bb8-a246-67b63ea38247', '6e4edf04-c45d-4267-9314-5552e9e2eaf1', '9f9a409f-c4a0-4aa2-91b6-fa1766a7cbb2']",47,,,,,,,,,,,,,,,,,,Germany Women's,857,00:45:47.946,Carry,True
,,,,"[31.0, 5.7]",,,,,,,,,,,,1.3311,,,,,,,,,,,8b44c458-f2db-40ee-9539-0ed99e4be00d,3103,,"[28.0, 11.3]",69208,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sara Däbritz,10263.0,Right Midfield,162,Germany Women's,857,"['50ab9bc3-0d84-4f62-897f-3786084ed669', 'b4a5d978-eb80-4cd4-921c-e6acc0f6f470']",57,,,,,,,,,,,,,,,,,,Germany Women's,857,00:45:57.435,Carry,
,,,,"[56.0, 33.2]",,,,,,,,,,,,1.6824,,,,,,,,,,,81ab4282-5c21-4074-aa18-9bb7d5826eea,3106,,"[64.3, 26.6]",69208,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexandra Popp,15178.0,Right Center Forward,162,Germany Women's,857,"['60131abc-40c7-412b-816c-928050debee6', 'd127ef58-614f-423d-8b8d-e558597b24eb', 'fa07790a-2902-4137-91c5-cd77a5293087']",1,,,,,,,,,,,,,,,,,,Germany Women's,857,00:46:01.113,Carry,True
,,,,"[94.7, 49.2]",,,,,,,,,,,,3.5239,,,,,,,,,,,cefde32c-9b67-417c-94b5-722410798b47,3110,,"[72.0, 55.8]",69208,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Svenja Huth,10374.0,Left Midfield,162,Germany Women's,857,"['1546d71b-64c1-42bc-9fee-292c77e8917f', '25676526-b31e-434b-9e87-ce5de78ce319', 'adf4a26d-a8ff-483c-8116-128661fd0c97']",5,,,,,,,,,,,,,,,,,,Germany Women's,857,00:46:05.428,Carry,True
,,,,"[107.3, 69.1]",,,,,,,,,,,,1.6802,,,,,,,,,,,ff6bec57-e82d-49f0-bf14-4034e18f258b,3117,,"[102.5, 68.5]",69208,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dzsenifer Marozsan,10262.0,Left Center Forward,163,Germany Women's,857,"['b94a444d-233d-4dff-8151-43aecded1f55', 'cede2739-ac94-4d19-ac56-bb673f64709a', 'ecc4c8be-7a65-41d2-97b1-eaedc04b4a24']",28,,,,,,,,,,,,,,,,,,Germany Women's,857,00:46:28.288,Carry,True
,,,,"[117.4, 66.1]",,,,,,,,,,,,7.3319,,,,,,,,,,,bda72ccd-e712-4360-8abd-2043f6763003,3121,,"[107.3, 69.1]",69208,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dzsenifer Marozsan,10262.0,Left Center Forward,163,Germany Women's,857,"['3d42dd32-ee6d-4a31-bad4-aac199856892', '8fdc62ba-91b9-488f-9d28-d7a86dd2231b', 'b94a444d-233d-4dff-8151-43aecded1f55', 'f975cc17-00d1-4682-99d3-40274f492deb']",29,,,,,,,,,,,,,,,,,,Germany Women's,857,00:46:29.968,Carry,True
,,,,"[15.2, 30.5]",,,,,,,,,,,,13.3617,,,,,,,,,,,143e7a67-de17-4f10-8633-c40f7bb1ffa5,3125,,"[2.0, 38.0]",69208,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rut Hedvig Lindahl,4640.0,Goalkeeper,164,Sweden Women's,858,"['3b4ab680-3bbd-4674-a142-202478a96f0b', 'a73f9515-2947-4154-a68e-f711da8e05c0']",38,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:46:38.744,Carry,
,,,,"[72.2, 5.5]",,,,,,,,,,,,2.2085,,,,,,,,,,,cef825d1-7568-436f-86a2-a22eed433e6e,3132,,"[70.5, 10.7]",69208,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fridolina Rolfö,10215.0,Left Wing,164,Sweden Women's,858,"['0c6f8c78-fae1-4b8c-bab6-4b40960ce718', '656bcd27-55b7-43c3-ba2b-7fd41981dda9']",56,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:46:56.207,Carry,
,,,,"[47.9, 52.4]",,,,,,,,,,,,2.709878,,,,,,,,,,,dc678cd7-abb4-4653-8bcc-37c5f2ebdb58,3137,,"[36.6, 56.9]",69208,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sara Däbritz,10263.0,Right Midfield,165,Germany Women's,857,"['22dd99c5-4507-46d1-8fd4-d7da28b47dd7', '6140145e-b705-4d26-a385-327e7321cdd7']",2,,,,,,,,,,,,,,,,,,Germany Women's,857,00:47:02.546,Carry,
,,,,"[80.3, 59.0]",,,,,,,,,,,,0.040026,,,,,,,,,,,c418171c-f8ca-47bd-af13-958315013cf6,3142,,"[80.8, 59.9]",69208,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lina Magull,10259.0,Left Center Midfield,165,Germany Women's,857,"['e7573afc-f55e-445e-b92f-bb8a4c36609d', 'f5f630a1-6feb-44f8-b48d-d581675e892a']",9,,,,,,,,,,,,,,,,,,Germany Women's,857,00:47:09.124,Carry,
,,,,"[100.0, 59.9]",,,,,,,,,,,,2.470484,,,,,,,,,,,195e765e-d5a6-4536-a118-bd18bf9d09bd,3145,,"[94.8, 69.4]",69208,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dzsenifer Marozsan,10262.0,Left Center Forward,165,Germany Women's,857,"['4f403df3-320e-4690-a2fd-aef5b9a60ca7', 'b66bd782-449c-4edd-b393-b3adedcd244f']",10,,,,,,,,,,,,,,,,,,Germany Women's,857,00:47:10.801,Carry,
,,,,"[114.1, 58.7]",,,,,,,,,,,,0.040000003,,,,,,,,,,,0caa1b11-2a36-4af0-b5f8-36524b78bf64,3149,,"[115.5, 58.7]",69208,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Svenja Huth,10374.0,Left Midfield,165,Germany Women's,857,"['d72ea3b1-0b52-4df3-8c0d-2960de51bcf9', 'daf79feb-a8c9-4cea-9f02-d02c60021d7a', 'edc229c6-1396-44bb-9940-4636f0ca7744']",15,,,,,,,,,,,,,,,,,,Germany Women's,857,00:47:15.195,Carry,True
,,,,"[73.5, 75.5]",,,,,,,,,,,,0.4824,,,,,,,,,,,4c5db247-6be6-473f-8277-99f9cc506428,3157,,"[74.5, 76.3]",69208,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emma Stina Blackstenius,10229.0,Center Forward,166,Sweden Women's,858,"['1605615e-0f84-4211-9c61-d10cda5507bf', 'b1d74785-b97c-4489-a3b3-50da61882a3a']",55,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:47:55.703,Carry,
,,,,"[35.1, 3.4]",,,,,,,,,,,,0.999184,,,,,,,,,,,4d652ceb-1681-4d52-bf00-2f319d725cb5,3160,,"[46.6, 4.6]",69208,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giulia Gwinn,25492.0,Left Back,166,Sweden Women's,858,"['66badf6d-5fda-4c54-9d4e-4825ee7c8e4d', '8d7833e1-4a80-4b64-93a3-af1c07247b07', 'ec4d7caa-e87b-420e-a024-1dca545f91c4']",56,,,,,,,,,,,,,,,,,,Germany Women's,857,00:47:56.185,Carry,True
,,,,"[31.9, 18.1]",,,,,,,,,,,,4.9579,,,,,,,,,,,21e77982-b1df-49c6-80b5-0629aea649e1,3164,,"[25.1, 16.2]",69208,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sara Doorsoun-Khajeh,10261.0,Right Center Back,166,Sweden Women's,858,"['9e9f97cc-3f8a-46b7-a408-782a6532e8ec', 'a1bef9bb-1653-4f18-a58e-16d5bfcc1a52', 'e2efeec5-ab44-4ea0-935b-f5ed711a6039']",58,,,,,,,,,,,,,,,,,,Germany Women's,857,00:47:58.469,Carry,True
,,,,"[71.2, 57.3]",,,,,,,,,,,,1.844,,,,,,,,,,,ff0c2bc6-b30a-4339-bbe1-a2e7a53b0a24,3170,,"[83.0, 59.6]",69208,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Emma Stina Blackstenius,10229.0,Center Forward,166,Sweden Women's,858,"['0a159ba7-ae7c-4f77-9792-373fb8315da2', '0c26743f-6605-4541-9b04-f1921ce7f0f9']",4,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:04.677,Carry,
,,,,"[113.2, 77.8]",,,,,,,,,,,,3.958704,,,,,,,,,,,e4d018f1-a1ae-4e48-bb54-54a24ef9065b,3174,,"[111.9, 73.4]",69208,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eva Sofia Jakobsson,13881.0,Right Wing,166,Sweden Women's,858,"['9b2a451c-666f-419a-bf4d-3dc3857122e3', 'dbc272f8-8579-4907-98d9-eac716a59b0d', 'feeba338-e3f3-402a-9d6e-1c92710258ef']",10,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:10.678,Carry,True
,,,,"[117.6, 75.2]",,,,,,,,,,,,2.8649,,,,,,,,,,,1c87dc53-5cb8-4baf-80c0-9479b1150586,3179,,"[115.6, 69.1]",69208,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kosovare Asllani,10220.0,Center Attacking Midfield,167,Sweden Women's,858,"['1c936dde-aac1-4a53-b61a-1ca49eeb8c53', 'a120221a-7d37-43bd-956d-647c7a939630', 'd15f11e9-0a9b-4834-8f25-4550d249a371']",42,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:48:42.434,Carry,True
,,,,"[25.9, 23.4]",,,,,,,,,,,,1.334002,,,,,,,,,,,673b3a6c-598c-4eb6-afdc-9d4740a8dd8a,3195,,"[25.1, 24.4]",69208,94,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Magdalena Lilly Eriksson,4633.0,Left Back,168,Germany Women's,857,"['ac406677-937b-4f69-9275-b93bdc646115', 'fa42f96d-ee72-43cb-94b3-24068e21b689']",31,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:49:31.064,Carry,
,,,,"[90.7, 61.3]",,,,,,,,,,,,0.003831001,,,,,,,,,,,16084725-ef30-4571-9ba2-514a1846f580,3200,,"[91.2, 61.5]",69208,94,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lena Oberdorf,25478.0,Right Center Midfield,169,Germany Women's,857,"['b1c9c22b-809b-485b-9049-4aa7bc905509', 'c4b79394-7c54-4bd9-a1a6-187934fc9572']",40,,,,,,,,,,,,,,,,,,Germany Women's,857,00:49:40.975,Carry,
,,,,"[99.9, 4.1]",,,,,,,,,,,,2.098,,,,,,,,,,,db3a5e44-ed75-42c9-a066-b2b91a346022,3208,,"[102.4, 8.0]",69208,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emma Stina Blackstenius,10229.0,Center Forward,170,Sweden Women's,858,"['20326ab4-60fe-4eb6-b684-ea62177683ae', '58621962-4876-4e1b-ae75-b172de3a5840', 'e40acf3d-fa15-4507-8d00-a12fad3f07ed']",13,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:50:13.285,Carry,True
,,,,"[54.5, 73.6]",,,,,,,,,,,,0.71294,,,,,,,,,,,c4a3e176-46b0-47f6-a1c6-84dd19153dd5,3218,,"[55.8, 75.0]",69208,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sara Däbritz,10263.0,Right Midfield,172,Germany Women's,857,"['1857d740-9bf0-491b-a95c-6db611a032b6', '36c76789-d82c-402a-935a-f6a64eb7737e', '5d303269-324d-4844-932d-387d34ef0ade']",35,,,,,,,,,,,,,,,,,,Germany Women's,857,00:50:35.828,Carry,True
,,,,"[45.9, 71.7]",,,,,,,,,,,,0.04,,,,,,,,,,,a75ce521-fc7b-4730-8b3a-d159addc1dd6,3221,,"[46.0, 71.7]",69208,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leonie Maier,10380.0,Right Back,172,Germany Women's,857,"['4a8a877f-556a-4900-86ab-30b5b7f51c51', '7ffba6fb-ec3f-410a-84ec-644a5e169f29']",37,,,,,,,,,,,,,,,,,,Germany Women's,857,00:50:37.414,Carry,
,,,,"[46.7, 16.9]",,,,,,,,,,,,0.9625,,,,,,,,,,,70fa6a5e-8171-488b-ab6c-376e679589b5,3227,,"[55.2, 15.7]",69208,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lina Mona Andréa Hurtig,25697.0,Left Wing,172,Germany Women's,857,"['893d38ec-846c-4890-b8c4-0aaec020710a', 'c7117ef2-7519-4a9c-9fd5-7132a4446eab']",41,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:50:41.233,Carry,
,,,,"[75.3, 47.8]",,,,,,,,,,,,1.521012,,,,,,,,,,,b19a7109-7e66-4a54-9a1e-cbf262712527,3231,,"[73.7, 53.8]",69208,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Svenja Huth,10374.0,Left Midfield,172,Germany Women's,857,"['75d41366-6f8a-48bc-b941-9c085ca42aef', 'c438aa39-19e0-4290-8ad3-0f4f098d4fed']",43,,,,,,,,,,,,,,,,,,Germany Women's,857,00:50:43.851,Carry,
,,,,"[86.2, 24.1]",,,,,,,,,,,,0.312,,,,,,,,,,,2a57e224-5b2a-4239-bef1-da1732e4ba96,3234,,"[83.2, 22.7]",69208,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giulia Gwinn,25492.0,Left Back,172,Germany Women's,857,"['ccff17a4-642a-4fa8-b024-9f0af1d0e417', 'dd131f47-416d-432e-a1a5-7d510d92054d']",47,,,,,,,,,,,,,,,,,,Germany Women's,857,00:50:47.279,Carry,
,,,,"[93.6, 35.9]",,,,,,,,,,,,0.08,,,,,,,,,,,5ae0b543-d090-4177-83fb-bb5692ead084,3237,,"[91.7, 35.8]",69208,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dzsenifer Marozsan,10262.0,Left Center Forward,172,Germany Women's,857,"['19a61c57-4061-41c9-ab5b-10a8604d6859', 'a1162656-a6f4-4d62-8916-e4fd29657f6e']",48,,,,,,,,,,,,,,,,,,Germany Women's,857,00:50:48.171,Carry,
,,,,"[118.1, 10.4]",,,,,,,,,,,,1.520828,,,,,,,,,,,a6daed8d-08c9-4f27-ad21-1908bfdead57,3241,,"[113.9, 20.5]",69208,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giulia Gwinn,25492.0,Left Back,172,Germany Women's,857,"['5b182415-1511-4512-aa13-a40ab117fac9', 'a79895fd-a3bd-4c95-90a1-98d4f3bab921', 'f6707fec-c4d6-4beb-98c5-cf2aa91156c4']",51,,,,,,,,,,,,,,,,,,Germany Women's,857,00:50:51.722,Carry,True
,,,,"[16.4, 78.5]",,,,,,,,,,,,0.317,,,,,,,,,,,44b44173-fcb1-4031-b160-6e2bdc3a6c97,3246,,"[15.2, 78.0]",69208,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eva Sofia Jakobsson,13881.0,Right Wing,173,Sweden Women's,858,"['67c00feb-03bd-41cc-a178-66038f6f1f3d', 'ee835bad-8af3-4de0-87ae-f8865a0720ec']",55,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:50:55.554,Carry,
,,,,,,,,,,,,,,,,1.479494,,,,,,,,,,,27063d34-fc1c-4e5c-b75c-404688483a82,11,,"[73.0, 55.6]",69208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kosovare Asllani,10220.0,Center Attacking Midfield,2,Germany Women's,857,['d5e20e58-d384-49b6-8e9e-64b15bf6563c'],5,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:05.323,Pressure,
,,,,,,,,,,True,,,,,,1.498144,,,,,,,,,,,d0ed075b-6e1e-4880-950c-7b70d37513dd,27,,"[53.6, 74.1]",69208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Giulia Gwinn,25492.0,Right Back,2,Germany Women's,857,,19,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:19.269,Pressure,
,,,,,,,,,,,,,,,,1.880764,,,,,,,,,,,891fecce-f9b0-4713-b3c6-4bbbf07d8310,30,,"[68.0, 2.0]",69208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fridolina Rolfö,10215.0,Left Wing,2,Germany Women's,857,"['8b2d1649-cda3-4db6-948c-9eb037bc5509', 'f713750e-ec03-4e06-bb95-b31d5aa8d436']",22,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:00:22.869,Pressure,
,,,,,,,,,,,,,,,,0.837377,,,,,,,,,,,7da47428-b950-4566-af8a-4c188c5f505a,52,,"[60.9, 13.3]",69208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Linda Dallmann,10258.0,Left Midfield,4,Sweden Women's,858,['342c538d-c232-4212-bd97-0d94bec40158'],53,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:53.751,Pressure,
,,,,,,,,,,,,,,,,1.358612,,,,,,,,,,,c1310aec-b44b-4780-9aeb-652ea7ea79f7,56,,"[33.8, 6.0]",69208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carolin Simon,10376.0,Left Back,4,Sweden Women's,858,"['251ec59d-0fe4-4465-bd42-0a15f9a146a7', 'ed5f20fd-90cf-4fae-b198-58ebe8ffee62']",57,,,,,,,,,,,,,,,,,,Germany Women's,857,00:00:57.481,Pressure,
,,,,,,,,,,,,,,,,1.023415,,,,,,,,,,,8fc305f3-8b66-4365-be81-1c3135547a48,61,,"[79.3, 63.6]",69208,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elin Ingrid Johanna Rubensson,10221.0,Right Defensive Midfield,5,Germany Women's,857,"['37bef4c3-6b5d-48a5-b9cd-dcf98db73398', '9f59e664-1bb2-43e1-8934-e2f0bec17b3d']",4,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:04.242,Pressure,
,,,,,,,,,,,,,,,,0.609281,,,,,,,,,,,bd80106d-5794-43f4-8c16-ad00894c16c8,68,,"[76.4, 47.4]",69208,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sara Caroline Seger,10224.0,Left Defensive Midfield,5,Germany Women's,857,['8fe2f91a-da44-4da3-a0a7-68217e7aeef9'],7,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:07.267,Pressure,
,,,,,,,,,,,,,,,,1.248724,,,,,,,,,,,5ec436d3-6c45-4947-89a7-dbfb7a61b53a,85,,"[43.3, 54.3]",69208,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lina Magull,10259.0,Left Center Forward,6,Sweden Women's,858,"['251c4990-8caf-4a53-85bf-48cb2d861439', '932c59b9-b782-4d49-b76d-c4bb585ff177', 'ff58ae4e-4135-4829-bc07-780dab9eb866']",48,,,,,,,,,,,,,,,,,,Germany Women's,857,00:01:48.844,Pressure,
,,,,,,,,,,True,,,,,,0.530051,,,,,,,,,,,d365908c-012b-4256-994e-0bf8387f69ab,98,,"[106.0, 13.0]",69208,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,7,Germany Women's,857,"['5611a157-1550-4d94-93c3-50861e263de0', '6fe11d2b-2616-4f8c-8035-02d281e4348f']",59,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:01:59.314,Pressure,
,,,,,,,,,,True,,,,,,1.082275,,,,,,,,,,,fc1b0420-f34e-42e2-8596-79eccaeaaef2,105,,"[99.5, 11.5]",69208,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kosovare Asllani,10220.0,Center Attacking Midfield,7,Germany Women's,857,"['a49e32f2-a346-46af-80ba-a405a1dd83b0', 'ebbb76f6-0923-458f-bcff-ffb6b538378f']",3,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:03.162,Pressure,
,,,,,,,,,,,,,,,,1.808708,,,,,,,,,,,5cf7a95d-6632-4cf6-9d78-d24c91a2adb3,109,,"[76.0, 36.9]",69208,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,7,Germany Women's,857,['f8bdeb12-5c41-48a6-ba87-87b84e06fc78'],5,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:05.775,Pressure,
,,,,,,,,,,True,,,,,,1.123775,,,,,,,,,,,3c4cb06b-5ab0-4c13-98e8-82d553f1456d,114,,"[39.7, 59.2]",69208,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Linda Dallmann,10258.0,Left Midfield,8,Sweden Women's,858,"['346bfef2-d344-4aad-ad27-99c4024ae38c', 'f64ccbec-0b1a-4997-91a0-b020d15704fd']",8,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:08.962,Pressure,
,,,,,,,,,,,,,,,,1.5712,,,,,,,,,,,9c53f807-1698-425a-87d0-04f19e9bcc4a,124,,"[29.8, 12.9]",69208,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carolin Simon,10376.0,Left Back,8,Sweden Women's,858,"['445ba738-642d-46f8-aba5-dbd04b167cfe', '95237aec-e4c4-46c8-ab69-9f07c3d60c3d']",17,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:17.693,Pressure,
,,,,,,,,,,,,,,,,1.444369,,,,,,,,,,,15d87572-9da0-42de-bac0-98233b53623c,131,,"[36.4, 8.3]",69208,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carolin Simon,10376.0,Left Back,8,Sweden Women's,858,['9bfad520-01aa-4563-aad9-a242af3d47db'],20,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:20.851,Pressure,
,,,,,,,,,,,,,,,,0.757118,,,,,,,,,,,8edd0409-4deb-4f95-80ae-cd37a2f58d2e,132,,"[44.8, 16.9]",69208,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lina Magull,10259.0,Left Center Forward,8,Sweden Women's,858,,22,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:22.615,Pressure,
,,,,,,,,,,,,,,,,0.985788,,,,,,,,,,,1f8bb3b4-57be-4ed7-8dec-423e1ae9be3a,141,,"[35.7, 43.0]",69208,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sara Däbritz,10263.0,Left Center Midfield,9,Sweden Women's,858,"['953d81f7-cafe-4c8d-afd0-838da3972f07', '977e7414-42b0-46a0-b7c5-ac0b2df441ba']",41,,,,,,,,,,,,,,,,,,Germany Women's,857,00:02:41.374,Pressure,
