50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,True,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0da9205e-8970-4802-b2ca-98d20313e625,2598,,"[12.1, 41.5]",3878545,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matías Agustín Silvestre,7019.0,Right Center Back,125,Carpi,1683,"['cf466ae6-050f-460c-b011-59a16d97e8f0', 'd2c90a38-6895-4af9-9a1c-7dae716db13a']",33,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:18:33.613,Clearance,True
,,,,,,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,03c72d90-dbb0-4c9c-b080-54b55ae8500e,2608,,"[47.7, 62.8]",3878545,64,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mattia Cassani,387417.0,Right Back,126,Sampdoria,234,['a09d6729-a2b3-4049-b682-44be8d380653'],13,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:19:13.539,Clearance,True
,,,,,,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e1d86b79-4725-4224-bd4f-4937e558a33b,2634,,"[13.5, 32.9]",3878545,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Back,128,Sampdoria,234,['eada4a91-a685-4d8d-aff5-831ba938f8a8'],50,,,,,,,,,,,,,,,,,,,Carpi,1683,00:19:50.757,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,c11f861d-70a1-4441-a17b-080182d54372,2788,,"[4.5, 40.8]",3878545,71,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Coda,40321.0,Left Center Back,140,Carpi,1683,,55,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:26:55.816,Clearance,True
,,,,,,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cea2d959-1963-4e4f-9466-cf5a76722b7d,2804,,"[3.7, 47.4]",3878545,72,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mattia Cassani,387417.0,Right Back,141,Carpi,1683,['91851028-03f8-4b42-bab0-983cadae0022'],17,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:27:17.685,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,10ebcc28-84cc-44e1-a1f7-85216dd045d9,2961,,"[15.1, 46.4]",3878545,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Federico Spolli,8278.0,Right Center Back,151,Sampdoria,234,['f61ae5fc-0050-4e02-91f0-ee97dd18ed87'],23,,,,,,,,,,,,,,,,,,,Carpi,1683,00:32:23.689,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,8adc62d3-9107-4948-8c93-a052aab2da7d,3029,,"[12.4, 41.0]",3878545,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Coda,40321.0,Left Center Back,156,Carpi,1683,['4df2ca29-f9ae-4599-a194-724744fda055'],6,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:34:06.891,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,2bd14ed7-d986-4f59-be98-b45703dcb64f,3224,,"[10.8, 41.9]",3878545,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Coda,40321.0,Left Center Back,165,Carpi,1683,['9b3e7fc4-a179-4c4e-8cf1-deaedcf67566'],8,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:40:08.643,Clearance,True
,,,,,,Head,True,,,,,,,,,,,0.0,,,,,,,,,,,,,,,87ef9d0f-6369-4b36-b876-cef5bb1d8eb4,3234,,"[7.6, 39.2]",3878545,85,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrea Coda,40321.0,Left Center Back,166,Carpi,1683,['bd8effbf-e39d-42fc-9805-6406b219a397'],36,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:40:36.968,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,7dbc018a-df79-41be-9a02-d51adf81a05b,3346,,"[15.5, 12.8]",3878545,88,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fernando Lucas Martins,16586.0,Left Defensive Midfield,173,Carpi,1683,['d52c6c53-7370-45c6-bb1d-d02945896890'],52,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:43:52.252,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,5ffbf5a1-e2be-46fe-8408-8b701606bcc2,3354,,"[13.7, 35.0]",3878545,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrea Coda,40321.0,Left Center Back,174,Carpi,1683,['c4a55432-fd22-4a3a-af8b-8ed6d73d3a8d'],6,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:44:06.407,Clearance,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ba92d97d-c41a-40e0-8424-2cecb0badbef,120,,"[35.0, 4.7]",3878545,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Midfield,7,Sampdoria,234,['238673e4-97a6-4824-8a7f-ec508961f119'],28,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:28.697,Block,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,82ca91dd-7b6d-406f-8abb-8aa2d46ebe53,125,,"[114.5, 74.5]",3878545,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dávid Ivan,36364.0,Right Center Midfield,7,Sampdoria,234,['d6de3f07-1ef0-443c-a403-3d3b56b83ed5'],32,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:32.961,Block,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,2b566163-9f5e-42f4-a47d-268caabdca74,128,,"[103.1, 62.0]",3878545,1,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eder Citadin Martins,7000.0,Left Center Forward,7,Sampdoria,234,,36,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:36.040,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,ad642a19-e544-4d1d-aac1-2d6a13205f8f,207,,"[13.9, 53.3]",3878545,4,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gaetano Letizia,7114.0,Right Back,12,Sampdoria,234,['cb33ded9-00f9-480d-b6a0-6c387f268b5d'],36,,,,,,,,,,,,,,,,,,,Carpi,1683,00:04:36.558,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f109db63-663c-4f0c-9afc-6f762928dcd1,392,,"[5.9, 52.3]",3878545,10,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryder Matos Santos,7696.0,Right Midfield,24,Sampdoria,234,,9,,,,,,,,,,,,,,,,,,,Carpi,1683,00:10:09.287,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d0d819f8-e464-4bf9-8ad3-37981351fbe2,742,,"[26.0, 51.7]",3878545,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matías Agustín Silvestre,7019.0,Right Center Back,44,Carpi,1683,,58,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:19:58.535,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,daa0ea3f-1b14-4d70-9071-31c9aaff28c0,1041,,"[20.9, 41.4]",3878545,25,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Agustín Silvestre,7019.0,Right Center Back,56,Carpi,1683,['8c9f3ca9-8ffe-4840-918c-0d8f2a9c85f8'],36,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:36.037,Block,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,ed44c517-0e86-4ea0-9d57-060fe42158a4,1233,,"[19.8, 45.3]",3878545,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Coda,40321.0,Left Center Back,60,Sampdoria,234,['b6d6545a-3c26-49ba-872d-ba216be1b14b'],51,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:28:51.034,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f0a8eaf9-6025-445f-a0d5-71db615da710,1387,,"[4.0, 16.4]",3878545,33,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Vasco Regini,7012.0,Left Back,67,Carpi,1683,['0c9ec757-b2c5-4e22-bfd1-4c73fcfe5d64'],50,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:33:50.052,Block,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,6e703b9c-27a3-405e-b03e-ae4f314cbf30,1458,,"[24.8, 34.9]",3878545,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,73,Carpi,1683,['1cf0adc6-76bc-48ff-8507-f79962286b04'],4,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:38:04.928,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2cfbb556-1c09-4f5b-ad1d-b3de4b4cad8e,1480,,"[9.9, 11.9]",3878545,38,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vasco Regini,7012.0,Left Back,74,Carpi,1683,['53d5f877-2a03-466c-a901-24c24ea74a76'],23,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:38:23.459,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,284c98aa-6147-4c2a-b198-f2e44d163846,1558,,"[46.9, 53.3]",3878545,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,79,Carpi,1683,['df01c5de-cffa-4e93-afa3-4f634e7154db'],27,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:40:27.495,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a21e27f1-d413-44c7-a623-21b0af623634,1572,,"[89.7, 13.5]",3878545,40,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Midfield,80,Sampdoria,234,['e5f7f27c-2c27-4b54-94f6-fe4f80f5f9aa'],41,,,,,,,,,,,,,,,,,,,Carpi,1683,00:40:41.188,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a73e1ebb-60d5-443e-9be5-1dd557c1f8eb,1795,,"[31.1, 62.2]",3878545,45,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Matías Agustín Silvestre,7019.0,Right Center Back,89,Carpi,1683,['545e6588-852e-4de4-93df-028f2e0658f9'],11,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:11.578,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2b476682-c147-4515-87b8-2f409158c163,1822,,"[6.6, 13.9]",3878545,45,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,91,Carpi,1683,['d9b341b2-1d5c-4bcf-85b9-d28c03b22bd9'],38,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:38.532,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b8134c05-31db-477a-81eb-90add2962b92,2567,,"[16.2, 30.9]",3878545,62,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dávid Ivan,36364.0,Right Center Midfield,124,Carpi,1683,['04de6bd9-fb81-4bbd-ae9c-aa8d4a30d58e'],40,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:17:40.237,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fcf7a45a-cc61-4b59-8472-8cfdb0a5cde5,2699,,"[14.7, 33.3]",3878545,67,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Marrone,31572.0,Right Center Midfield,133,Sampdoria,234,['ef45722e-1e8c-4e5d-9676-5955531643b1'],24,,,,,,,,,,,,,,,,,,,Carpi,1683,00:22:24.539,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,54430d02-41b5-4e00-a3ee-3a5e51135f77,2779,,"[95.1, 56.2]",3878545,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kamil Wilczek,7079.0,Center Forward,139,Carpi,1683,,11,,,,,,,,,,,,,,,,,,,Carpi,1683,00:25:11.895,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d9317ee0-21f9-4d9b-9b18-d37c294514c1,3020,,"[43.8, 73.6]",3878545,78,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Left Defensive Midfield,154,Carpi,1683,['a3163948-a606-478c-9c33-64365a89a4e5'],33,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:33:33.335,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1d89c652-7d3e-4012-9d77-3305485bd9f5,3032,,"[15.5, 43.0]",3878545,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matías Agustín Silvestre,7019.0,Right Center Back,156,Carpi,1683,['96bdc01b-b4cd-4977-8a5c-0fda173d420f'],10,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:34:10.177,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b7ae2c28-531c-4845-9bc8-49b85c8142c1,3231,,"[10.0, 47.3]",3878545,85,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Coda,40321.0,Left Center Back,165,Carpi,1683,['6e2e9523-11d6-4616-b13e-13b20d7d267d'],10,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:40:10.598,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,04a4c5be-4c01-4afb-81f5-424885d3cfa5,3268,,"[47.2, 49.3]",3878545,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Agustín Silvestre,7019.0,Right Center Back,168,Carpi,1683,['2123a475-4449-419e-914a-74426a84a703'],29,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:41:29.899,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,423b1078-08c1-448d-8b45-60da26139305,3405,,"[117.4, 31.7]",3878545,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kamil Wilczek,7079.0,Center Forward,177,Carpi,1683,['d8af04f1-2a82-4e3e-9fae-0a58138b7d17'],46,,,,,,,,,,,,,,,,,,,Carpi,1683,00:45:46.810,Block,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f46c160d-2d80-4578-a91f-06f1781f6138,3407,,"[2.3, 51.1]",3878545,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matías Agustín Silvestre,7019.0,Right Center Back,177,Carpi,1683,['df3fbcb9-d169-475f-9773-cbbca6142df7'],48,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:45:48.307,Block,
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,c2cc368e-609e-4155-b9ad-995315a9b004,131,,"[47.6, 5.6]",3878545,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Lasagna,7793.0,Center Forward,8,Carpi,1683,['19cda2bc-e816-4fc8-a6e0-afd347fb09d1'],55,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:55.523,Duel,True
,,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,40399332-924f-43b3-bec5-812111c5bcac,329,,"[33.3, 64.6]",3878545,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dávid Ivan,36364.0,Right Center Midfield,24,Sampdoria,234,['60633f84-28e9-4b1f-8681-e8298ec6606f'],57,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:08:57.164,Duel,True
,,,,,,,,,,,True,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,17c27c95-098b-414b-b087-3a8da0aa3ed5,350,,"[28.4, 42.9]",3878545,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Coda,40321.0,Left Center Back,24,Sampdoria,234,['f2ac5564-d6d3-4a3f-9f2d-314796f47804'],9,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:09:09.157,Duel,True
,,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,3d96d7cb-53c9-45f8-987d-0d5b009c6bdc,557,,"[58.5, 32.2]",3878545,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Lasagna,7793.0,Center Forward,36,Carpi,1683,['8c0fd5f1-2c29-45ce-b7e8-d440491bc622'],6,,,,,,,,,,,,,,,,,,,Carpi,1683,00:16:06.077,Duel,True
,,,,,,,,,,,True,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,,10de3058-d107-4ec6-837c-0a2b21f922a6,571,,"[90.6, 75.9]",3878545,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,38,Carpi,1683,['cbdb7eb1-563b-4054-b4c1-9a07af9074d9'],29,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:16:29.312,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,e07a699c-a35b-4206-9a1b-b7fd5aae0e53,740,,"[94.3, 29.0]",3878545,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Lasagna,7793.0,Center Forward,44,Carpi,1683,['6758b976-0fab-4d2a-a75d-22136e2be551'],58,,,,,,,,,,,,,,,,,,,Carpi,1683,00:19:58.495,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,5cffaf41-9461-413e-95c6-be0585bc2922,792,,"[10.7, 26.0]",3878545,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Vasco Regini,7012.0,Left Back,46,Carpi,1683,['048b5e5d-8d08-4381-ace2-f49b2639deb4'],40,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:21:40.966,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,f4fc68e3-21aa-4010-a22b-dac4cf5a4be8,802,,"[83.1, 67.9]",3878545,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrea Lazzari,387475.0,Center Attacking Midfield,46,Carpi,1683,['e3c191cf-d18b-415f-90ea-17f8fefd50d9'],55,,,,,,,,,,,,,,,,,,,Carpi,1683,00:21:55.995,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,2c8589c3-8c73-4774-b1a1-c410ab68e3e7,1002,,"[104.3, 37.0]",3878545,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Lasagna,7793.0,Center Forward,54,Carpi,1683,['27a9a293-5719-4182-901e-2de8a22fbd26'],10,,,,,,,,,,,,,,,,,,,Carpi,1683,00:25:10.673,Duel,True
,,,,,,,,,,,True,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,fed2e5b6-9792-4b80-855b-5d41b4634d38,1008,,"[29.5, 44.9]",3878545,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Center Defensive Midfield,55,Sampdoria,234,['de9fe766-6e7b-439d-9a9f-6453f84e7577'],16,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:16.749,Duel,True
,,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,,3c6a300b-a98e-49e8-96ba-4f0ea6f5fa4d,1058,,"[71.8, 3.4]",3878545,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Midfield,58,Sampdoria,234,['c7cfeab7-33a4-4924-9407-bcc0f7633796'],15,,,,,,,,,,,,,,,,,,,Carpi,1683,00:26:15.771,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,75f00539-e5ba-4c83-8309-c62d0e4d8f65,1390,,"[9.3, 48.1]",3878545,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Matías Agustín Silvestre,7019.0,Right Center Back,68,Carpi,1683,['0037d1a3-0118-4d52-80e0-3d68c8491827'],16,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:34:16.698,Duel,True
,,,,,,,,,,,True,,,,,Won,Tackle,0.0,,,,,,,,,,,,,,,1b7dccb2-0eb2-4f77-b4cf-b51bde5394ce,1399,,"[80.1, 60.5]",3878545,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,69,Sampdoria,234,['b55000ff-41be-453b-9a1f-7b2eff3aef11'],29,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:34:29.788,Duel,True
,,,,,,,,,,,True,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,,f4c524c5-16f2-4b58-beaf-02e8098cc84a,1464,,"[92.2, 71.3]",3878545,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Right Back,73,Carpi,1683,['44bda71d-75a9-403f-9047-dc5a676c0355'],9,,,,,,,,,,,,,,,,,,,Carpi,1683,00:38:09.657,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,d996f765-ff72-48f0-9722-398e6b116856,1501,,"[67.1, 26.2]",3878545,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Lasagna,7793.0,Center Forward,77,Carpi,1683,['55b919a8-ac7e-49d5-8701-a24de0c1d4d4'],19,,,,,,,,,,,,,,,,,,,Carpi,1683,00:39:19.941,Duel,True
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,,bf983d67-8c8e-432e-ba83-e81540ee56a3,1524,,"[29.5, 32.0]",3878545,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filippo Porcari,387832.0,Right Defensive Midfield,78,Sampdoria,234,['9a165422-3f7d-4cf9-94a1-bb0be78163f9'],45,,,,,,,,,,,,,,,,,,,Carpi,1683,00:39:45.192,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,cd57d337-9da1-49b1-b41a-7dffd69e71d7,1529,,"[72.5, 25.2]",3878545,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Lasagna,7793.0,Center Forward,78,Sampdoria,234,['19aeeda8-2e59-4f6b-bb93-81fae8d260a7'],59,,,,,,,,,,,,,,,,,,,Carpi,1683,00:39:59.213,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,ad2c6a69-6567-4262-ad2e-943d1d27349d,1532,,"[56.9, 17.8]",3878545,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,78,Sampdoria,234,['2db189e6-271b-4778-a6fc-f6b9141e6546'],1,,,,,,,,,,,,,,,,,,,Carpi,1683,00:40:01.053,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,a752fccf-d053-4bbc-b5a1-d13373220ad9,1594,,"[108.6, 37.5]",3878545,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Vasco Regini,7012.0,Left Back,82,Sampdoria,234,['10741ac7-5c96-463e-b0ce-ceec3d8c335d'],55,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:41:55.339,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,6337eac0-ffd4-4ab5-8a95-6e3253b5c651,1596,,"[101.4, 30.4]",3878545,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,82,Sampdoria,234,['c9fb8e2b-5808-4f7f-bc44-37151b9ae6a8'],57,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:41:57.530,Duel,True
,,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,,094ff0e2-238d-49ff-9587-11776fd15f0b,1656,,"[10.6, 15.5]",3878545,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Igor Bubnjić,387474.0,Left Center Back,84,Sampdoria,234,['203267b0-7871-4381-bb0b-8c41ad4af6d9'],6,,,,,,,,,,,,,,,,,,,Carpi,1683,00:43:06.817,Duel,True
,,,,,,,,,,,True,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,88ca5329-88a7-4fea-826f-c9b5bdfb67cb,1839,,"[73.4, 52.4]",3878545,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolás Federico Spolli,8278.0,Right Center Back,92,Carpi,1683,['25e120be-056a-4212-942a-a61e00dbace5'],59,,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:59.801,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,,60cf4247-2d4b-424a-b260-b8201e8c7b1f,1851,,"[79.5, 31.9]",3878545,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Lasagna,7793.0,Center Forward,92,Carpi,1683,['4ef9e112-739f-4a4e-b5e0-5c31a46736b0'],15,,,,,,,,,,,,,,,,,,,Carpi,1683,00:01:15.450,Duel,True
