ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,b9a8ae13-ab11-49af-a0ff-b2da511454dd,1285,,"[28.9, 43.5]",3775544,38,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Grace Fisk,34232.0,Right Center Back,84,Aston Villa,2647,"['bfee4fd9-884b-45a2-ac9b-4c31c8fc4f13', 'c4a888d1-fe3d-448f-bb27-40b5f636d299']",52,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:38:52.249,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,ab77ee55-d130-4257-bdfc-4fe4f0106663,1365,,"[45.4, 44.6]",3775544,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grace Fisk,34232.0,Right Center Back,94,Aston Villa,2647,"['3118dfd3-a0c0-4f15-8fe0-5d3e58ce04dc', '39c16e17-385a-4001-995e-df06090e0012']",5,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:41:05.458,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,1fb1eb2e-d738-46c8-b14c-71ff755c2e69,1415,,"[12.2, 4.1]",3775544,41,True,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elisha N''Dow,46534.0,Right Center Back,95,West Ham United LFC,972,['b9e15026-a4e4-4976-ba90-d8420617ea6a'],57,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:41:57.047,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,e2693f45-6f63-4876-818e-656cceed26ff,1495,,"[58.6, 25.9]",3775544,44,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emily Louise van Egmond,5076.0,Center Attacking Midfield,101,Aston Villa,2647,"['7dc25289-f70d-4538-b116-24d10b18e286', 'bca40853-abbb-4c07-b9f3-2458f3b4ccab']",51,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:51.291,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,42c10d30-8b0f-4f21-bf7a-833116b6aa97,1496,,"[50.6, 46.7]",3775544,44,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Elisha N''Dow,46534.0,Right Center Back,101,Aston Villa,2647,,52,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:44:52.829,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,363bc208-73c8-4b63-902f-168e8d3efca1,1497,,"[43.9, 35.5]",3775544,44,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jodie Hutton,46537.0,Left Wing Back,101,Aston Villa,2647,,54,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:44:54.184,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,ac4aa5e7-83c2-4eac-9c2b-ca4b719d84ec,1505,,"[47.4, 31.6]",3775544,45,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Grace Fisk,34232.0,Right Center Back,101,Aston Villa,2647,"['c5b951b5-c627-4a61-a9ec-47daff632790', 'c877187b-ae01-4c91-95a1-d5bb357835ca']",0,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:45:00.191,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,015a03ce-87db-4b85-9601-2011ef631d8b,1656,,"[20.3, 25.3]",3775544,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Natalie Haigh,46535.0,Left Center Back,116,West Ham United LFC,972,,41,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:41.319,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,d3849484-9088-48ed-8ac9-18208a6dcdc0,1690,,"[20.0, 14.7]",3775544,47,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hawa Cissoko,31157.0,Left Center Back,118,Aston Villa,2647,"['1fa0008b-7cc7-48e1-a939-d5f0138c983a', '34f78e80-3520-48a0-8564-571005680db0']",36,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:02:36.226,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,2530c5a0-56d4-4f1f-9a5a-1ec66844925b,1708,,"[8.5, 39.2]",3775544,48,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia McLoughlin,77717.0,Left Defensive Midfield,120,West Ham United LFC,972,['62b489ab-f22e-45b2-a390-9d2a99b80e54'],9,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:09.907,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,5252f2b5-28f7-4734-81e1-81824b1ba1f4,1781,,"[4.2, 47.2]",3775544,50,True,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Natalie Haigh,46535.0,Left Center Back,127,West Ham United LFC,972,['4d44bdb8-9f8e-402a-ba60-c14a55df731c'],51,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:05:51.671,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,c3bdf947-dcfd-4ebe-a061-be67fb89af34,1817,,"[31.6, 69.4]",3775544,53,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anita Amma Ankyewah Asante,4657.0,Center Back,131,West Ham United LFC,972,['35c97f49-7834-4ae3-9df9-b114d0a03030'],4,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:08:04.140,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,c719a209-67ea-4c18-b038-e47fb56e1adc,1826,,"[5.4, 35.1]",3775544,53,True,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Elisha N''Dow,46534.0,Right Center Back,132,West Ham United LFC,972,['3431dcba-3adc-4ffe-ae31-fa7afd2b4212'],38,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:08:38.547,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,c8c7771c-89f4-41ba-87a6-bbdace76d088,1832,,"[6.5, 36.8]",3775544,54,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Anita Amma Ankyewah Asante,4657.0,Center Back,133,West Ham United LFC,972,"['4c8c1d50-699b-4f8f-8b62-960cd8a85f32', 'e5c7a3f1-f368-4582-a667-1f598768dbb6']",7,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:09:07.952,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,eca814d7-1b50-488a-a915-2673569523ca,1911,,"[56.0, 15.9]",3775544,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hawa Cissoko,31157.0,Left Center Back,139,Aston Villa,2647,['4d6a3eed-ad73-4d73-8138-451e6c4237d1'],20,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:20.011,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,307ec3d4-807b-4682-a8ee-74fde044e348,1939,,"[13.7, 41.3]",3775544,56,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Grace Fisk,34232.0,Right Center Back,139,Aston Villa,2647,['ea4140ed-a6b1-4bbf-8ddf-6bfdf80857f3'],32,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:11:32.447,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,7ac2fe34-350b-4b65-ab50-9acc6786f6cb,1993,,"[67.5, 68.3]",3775544,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilly Louise Scarlett Flaherty,18151.0,Center Back,142,West Ham United LFC,972,"['84a9c0ff-b5a4-4b5d-a373-f0a895b0e350', 'd0e0e8fe-34a0-4d57-916e-fc7af8fbd79b']",58,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:12:58.389,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,1ccccb26-de43-4d9e-b0c0-15018524cce9,1994,,"[41.9, 23.6]",3775544,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chloe Arthur,10193.0,Right Defensive Midfield,142,West Ham United LFC,972,,59,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:12:59.560,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,3c1d7b5a-a891-4517-b14e-614c8bed6f12,2070,,"[46.2, 50.5]",3775544,60,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hawa Cissoko,31157.0,Left Center Back,146,Aston Villa,2647,['dd89d701-87b1-4428-a6ac-83008d6342e3'],50,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:15:50.755,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,c2fc5f64-b780-4c55-b60d-4c14e32f31bd,2122,,"[20.0, 38.9]",3775544,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gilly Louise Scarlett Flaherty,18151.0,Center Back,151,Aston Villa,2647,['b6398405-a385-49f9-a9ef-28e906800282'],41,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:17:41.664,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,247b0e72-267c-4a39-a85f-35a1d0e78eff,2154,,"[3.4, 33.7]",3775544,63,True,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Natalie Haigh,46535.0,Left Center Back,152,West Ham United LFC,972,"['0326a371-9245-48f6-ad5e-e234f4b828c0', 'd4b3134d-9e9d-4174-b12c-3d40750cd772']",17,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:18:17.903,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,7a59fff4-e3e5-4399-a5f3-93abd2fca907,2156,,"[6.5, 47.0]",3775544,63,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Chloe Arthur,10193.0,Right Defensive Midfield,153,West Ham United LFC,972,['fe21b8b7-43f5-42ff-a9a3-3d94244d3b6b'],48,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:18:48.627,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,2ef9826f-2157-4ec1-a25c-32d09490f07e,2169,,"[35.3, 71.2]",3775544,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Asmita Ale,46541.0,Right Wing Back,156,West Ham United LFC,972,['d9ec17ff-0957-4aa5-9f0c-09ba9ced941e'],42,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:19:42.102,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,2d49e3d2-a03d-4edb-93ef-6a43aa4700a3,2220,,"[50.0, 24.8]",3775544,65,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Olivia McLoughlin,77717.0,Left Defensive Midfield,157,West Ham United LFC,972,['ce7eb926-b437-47a1-9f75-c1051f19a18e'],59,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:20:59.397,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,2903f762-d37a-4cca-8de7-b2289bf88dcc,2229,,"[9.1, 46.7]",3775544,66,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Natalie Haigh,46535.0,Left Center Back,157,West Ham United LFC,972,['41e38435-f6d1-488a-8438-e2b630a60667'],8,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:21:08.664,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,5ebfbdce-3f5a-4d53-9c57-dc011c81188f,2271,,"[19.7, 24.5]",3775544,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anita Amma Ankyewah Asante,4657.0,Center Back,159,West Ham United LFC,972,['825ea7bc-cf77-49d4-9618-84ecdd309b6a'],11,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:22:11.758,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,ab24a9c0-7ef4-4316-9968-0f18e283a8be,2284,,"[43.1, 26.3]",3775544,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hawa Cissoko,31157.0,Left Center Back,159,West Ham United LFC,972,"['47c16ea7-6a69-4c2f-9873-66304f901cd3', '69052a10-b934-422e-9ba8-0c1c8cdfcf4e']",45,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:22:45.330,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,c6bbb167-5137-48eb-ad9f-a86373822046,2304,,"[8.5, 42.9]",3775544,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anita Amma Ankyewah Asante,4657.0,Center Back,160,West Ham United LFC,972,,5,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:24:05.105,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,aef4b682-6f9e-4b73-b182-e1dc2b0d5524,2313,,"[18.9, 57.5]",3775544,69,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Asmita Ale,46541.0,Right Wing Back,160,West Ham United LFC,972,,18,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:24:18.788,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,4db6a299-c3be-49b2-b935-ba05f3b62259,2364,,"[2.2, 38.0]",3775544,70,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elisha N''Dow,46534.0,Right Center Back,162,West Ham United LFC,972,,12,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:12.384,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,76e9528d-57d7-40de-b16b-42c8759b5523,2376,,"[22.6, 56.5]",3775544,70,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mana Iwabuchi,25610.0,Center Attacking Midfield,162,West Ham United LFC,972,,19,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:25:19.461,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,346dac0d-4eeb-496a-9d0d-b04a2bf5745e,2405,,"[24.4, 23.6]",3775544,71,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anita Amma Ankyewah Asante,4657.0,Center Back,163,Aston Villa,2647,['b8414821-6e96-4c64-81bb-2d6b9368806c'],10,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:26:10.246,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,585e246c-82b7-4e82-ab60-c25a4c4dfa82,2514,,"[52.6, 27.1]",3775544,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Natalie Haigh,46535.0,Left Center Back,169,West Ham United LFC,972,"['113d5cc4-f7a3-4843-93fa-33dddb76a848', 'eea244b1-2149-4e9f-b559-faea174df79d']",46,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:30:46.321,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,0d41d8d5-5074-4ae7-9fa9-afa9befd67a4,2569,,"[6.2, 48.1]",3775544,77,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dagný Brynjarsdóttir,10124.0,Left Center Midfield,171,Aston Villa,2647,"['1568d2c7-0eff-460f-bc71-92a493117281', 'b495af0c-5438-4b21-9b88-d6e306aa7bc5']",8,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:08.752,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,9b0503ae-7933-42a0-962c-5d28dada369e,2574,,"[14.5, 30.3]",3775544,77,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Martha Thomas,31558.0,Center Forward,171,Aston Villa,2647,,12,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:32:12.740,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,e062192f-5f6b-4923-9e02-6a8aa0ddfb85,2624,,"[42.3, 59.7]",3775544,79,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Asmita Ale,46541.0,Right Wing Back,175,Aston Villa,2647,['8293524f-1171-4c75-a9da-beb05f3e621a'],49,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:34:49.488,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,37317579-4f72-4e89-8571-f2edf5a36cdd,2633,,"[41.9, 53.3]",3775544,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marisa Ewers,15565.0,Left Wing Back,176,West Ham United LFC,972,['f65d2d43-5a16-4407-bb5b-ec5956a0af38'],56,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:34:56.091,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,393169b8-5b9d-4723-85b1-48dab53fd295,2658,,"[49.7, 20.8]",3775544,81,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anita Amma Ankyewah Asante,4657.0,Center Back,179,West Ham United LFC,972,['0192f8b7-5bd5-471e-8559-167961720738'],13,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:36:13.624,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,573b67b7-5c17-425d-8a18-ec39f11570bb,2687,,"[7.6, 36.3]",3775544,82,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Martha Thomas,31558.0,Center Forward,180,Aston Villa,2647,['12cb9aad-c7e5-49c5-881a-6c3ab7aa4e45'],14,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:37:14.354,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,2b7c96cc-0303-4f37-8493-7643fee257b4,2781,,"[35.2, 56.2]",3775544,85,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Grace Fisk,34232.0,Right Center Back,190,Aston Villa,2647,['cf1cf50d-e5f3-4c87-b924-6136d1e679fb'],34,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:40:34.649,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,08f64511-b5e6-4d1d-8f54-77d4d2738c85,2860,,"[7.4, 36.5]",3775544,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia McLoughlin,77717.0,Left Defensive Midfield,194,Aston Villa,2647,['61b07d45-5b92-42df-b340-d0a107a9fe9b'],18,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:42:18.719,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,79207ba2-ee91-43a5-a83c-a909f86b92f6,2900,,"[13.4, 38.3]",3775544,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mayumi Pacheco,15724.0,Left Wing Back,198,Aston Villa,2647,['372d9c44-9e22-4af4-b014-10520b0fe440'],7,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:44:07.332,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,91d825f7-ad75-4d5b-8566-c8bb67145744,2901,,"[72.5, 50.4]",3775544,89,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Asmita Ale,46541.0,Right Wing Back,198,Aston Villa,2647,,10,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:44:10.614,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,39fdcda6-0bb2-4daa-b2fe-75dc6b766cbe,2932,,"[9.1, 42.9]",3775544,90,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Elisha N''Dow,46534.0,Right Center Back,200,West Ham United LFC,972,['a4035f95-e98b-42d8-9acb-7af30d3c34a5'],26,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:45:26.285,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,3c8fe3f6-68f1-4d38-a0b0-4d40bb2c11ff,2936,,"[7.4, 39.5]",3775544,90,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Olivia McLoughlin,77717.0,Left Defensive Midfield,200,West Ham United LFC,972,['770c63bd-cc5a-4627-a11d-181fe632eff9'],31,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:45:31.123,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,e8bf6690-8884-4517-aa28-484e2c030b76,2990,,"[49.6, 11.9]",3775544,91,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hawa Cissoko,31157.0,Left Center Back,203,Aston Villa,2647,['58743048-ba35-4987-b61f-988c9c5d3749'],43,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:46:43.544,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,0040a160-688e-4e9d-a1e0-860a8708c1d0,3029,,"[6.5, 45.2]",3775544,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anita Amma Ankyewah Asante,4657.0,Center Back,206,West Ham United LFC,972,"['4ee4e1c7-dd47-46f4-98c8-13b91eecd1d6', 'e571a513-2418-4ee1-9884-2c4ba832c988']",47,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:47:47.762,Clearance,True
,,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,,debb0264-f30e-411d-a222-3732e84456eb,3030,,"[6.2, 30.5]",3775544,92,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivia McLoughlin,77717.0,Left Defensive Midfield,206,West Ham United LFC,972,,49,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:47:49.798,Clearance,True
,,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,,6b66f793-2fb7-4951-b457-1b318885987e,3055,,"[33.2, 15.1]",3775544,93,True,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hawa Cissoko,31157.0,Left Center Back,207,Aston Villa,2647,,21,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:48:21.396,Clearance,True
,,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,3167019c-9a7d-41d9-a1fa-6d4c61d0f981,3109,,"[6.2, 36.3]",3775544,94,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stine Larsen,10102.0,Right Center Forward,212,West Ham United LFC,972,"['80a1433b-9967-4e31-942d-1144dc98e9a9', 'df2d6ebd-c8a4-4196-9c17-32db018d5147']",57,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:49:57.051,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,854ca9c6-7631-4cfd-9fc9-20f87390bead,3125,,"[15.9, 36.0]",3775544,95,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivia McLoughlin,77717.0,Left Defensive Midfield,213,West Ham United LFC,972,,18,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:50:18.405,Clearance,True
,,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,,8defa763-d691-4363-8cb0-51407e3ee3b4,3149,,"[6.2, 43.3]",3775544,96,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Martha Thomas,31558.0,Center Forward,215,Aston Villa,2647,['80c51b62-1f57-4a12-9448-9b91fe067b24'],2,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:51:02.568,Clearance,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,0b3bc456-a33c-44e6-a494-5eab9a6a9877,67,,"[41.6, 71.4]",3775544,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cecilie Redisch Kvamme,31553.0,Right Wing Back,3,West Ham United LFC,972,['440a7376-fba9-4f92-90d7-8306f92344fa'],25,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:25.469,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,619b3293-02e6-4a64-80e6-4b2dd02a476d,72,,"[63.5, 68.5]",3775544,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenza Dali,15421.0,Right Center Midfield,3,West Ham United LFC,972,['9c30fb8c-2a2c-4e85-9a26-ec32872eee29'],29,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:01:29.281,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,32370816-37df-49e2-b344-38c6783bef9d,78,,"[49.1, 2.4]",3775544,1,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anita Amma Ankyewah Asante,4657.0,Center Back,3,West Ham United LFC,972,['8336759a-500f-47ba-8212-f261a8ffac19'],33,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:01:33.250,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,a2f5b1ee-85f0-4e18-b42a-dcf2ad2402f9,119,,"[66.1, 16.4]",3775544,3,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hawa Cissoko,31157.0,Left Center Back,8,Aston Villa,2647,['68e15b2c-c890-43cc-b940-c85170ae42ce'],12,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:03:12.430,Duel,True
,,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,4049c3da-e216-4bf4-ad85-1079f20054fe,135,,"[49.1, 76.1]",3775544,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Asmita Ale,46541.0,Right Wing Back,9,West Ham United LFC,972,['1e04f457-3cb4-476b-af3f-0c74c28ee3e0'],18,,,,,,,,,,,,,,,,,,Aston Villa,2647,00:03:18.814,Duel,True
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,4031a245-28db-4613-ab04-bfa8406d5baa,162,,"[31.8, 28.8]",3775544,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hawa Cissoko,31157.0,Left Center Back,14,Aston Villa,2647,['a2cd5f97-e1a7-41ab-b73a-aaf78e80d6d2'],3,,,,,,,,,,,,,,,,,,West Ham United LFC,972,00:06:03.945,Duel,True
