50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[30.7, 13.3]",,,,,,,,,,,9.693001,,,,,,,,,,,,,,4c87b23a-3db6-4761-b233-8a39d93f6ae9,3406,,,"[22.5, 28.6]",3825875,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,191,Villarreal,222,"['670adc7e-ca32-4263-a250-44f6154d0a29', 'c9b7cf79-5d7a-4040-8d52-cb609a9fb611', 'd5f8a22b-a53b-43bd-b6e5-752142d0aaab']",11,,,,,,,,,,,,,,,,,,Villarreal,222,00:43:11.613,Carry,True
,,,,,,"[48.7, 18.6]",,,,,,,,,,,1.969885,,,,,,,,,,,,,,2c319209-9d77-4417-8104-68d50ea1b3f7,3411,,,"[48.4, 28.6]",3825875,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,191,Villarreal,222,"['0b1fb84f-a63a-48e8-a080-aa69c181056b', '27c25190-c028-46b3-a96e-661f695b1fc1']",23,,,,,,,,,,,,,,,,,,Villarreal,222,00:43:23.053,Carry,
,,,,,,"[93.7, 21.9]",,,,,,,,,,,4.915282,,,,,,,,,,,,,,46b38054-9f21-4bbd-b941-504ca7f7ef9d,3415,,,"[72.2, 2.8]",3825875,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adrián López Álvarez,6735.0,Right Center Forward,191,Villarreal,222,"['9db3eacc-16f0-40b6-9d3b-5b72d38daf7e', 'ee5ce4f6-0635-454b-8a49-38080868ee3e', 'f163762f-4f0c-43d9-8109-d3a888e1d364']",26,,,,,,,,,,,,,,,,,,Villarreal,222,00:43:26.774,Carry,True
,,,,,,"[81.5, 75.7]",,,,,,,,,,,0.199274,,,,,,,,,,,,,,c06d5d47-8ccc-4720-b68f-e1b7df9f837b,3422,,,"[80.9, 75.7]",3825875,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Zurutuza Veillet,6669.0,Left Wing,192,Real Sociedad,210,"['1b11c49e-b649-44a9-bd68-aa7fd7395b55', '658acd8d-8130-487a-92ef-04302eb92c9a', '6813747f-0fb8-4949-9703-87af9a100d49']",39,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:39.088,Carry,True
,,,,,,"[36.5, 14.2]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,702df199-118f-42c7-ab1a-14dc20f376c6,3427,,,"[36.1, 14.2]",3825875,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan dos Santos Ramírez,6357.0,Left Defensive Midfield,192,Real Sociedad,210,"['0ef2ef50-074b-4eec-a0b2-39fa8107a1f3', '3411dad5-12d6-4ea3-833f-a24c425929cd']",41,,,,,,,,,,,,,,,,,,Villarreal,222,00:44:41.259,Carry,
,,,,,,"[95.3, 51.5]",,,,,,,,,,,1.219901,,,,,,,,,,,,,,e5d22e46-0c8c-4333-b1d7-90fb552e8f25,3432,,,"[94.5, 54.6]",3825875,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Héctor Hernández Ortega,10754.0,Center Forward,192,Real Sociedad,210,"['3a1fab40-af85-44bf-8ee8-3628882e9e7f', '5510e4c8-3952-4120-bb5f-8c522ef5703e', 'aab50b6c-a95d-4fa5-aa97-840563a6c90f']",43,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:44:43.322,Carry,True
,,,,,,"[54.2, 7.5]",,,,,,,,,,,1.249896,,,,,,,,,,,,,,0ed4c276-2671-4e8d-b6c5-03760ad92950,3442,,,"[56.2, 8.3]",3825875,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adrián López Álvarez,6735.0,Right Center Forward,192,Real Sociedad,210,"['45ba1d16-8f89-4609-83e1-c85e1e32f306', '4e1f645c-4f21-4022-93f6-eaf2b57d8141']",49,,,,,,,,,,,,,,,,,,Villarreal,222,00:44:49.731,Carry,
,,,,,,"[111.2, 65.4]",,,,,,,,,,,0.002410001,,,,,,,,,,,,,,4fa3302f-5456-4016-be3d-461c66bb3351,3448,,,"[111.2, 65.4]",3825875,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Center Forward,193,Real Sociedad,210,"['0851be63-7f47-4b3c-aad5-d3398fcf82d9', '313c476f-70f7-40b2-9c35-3a71b0a67b1c']",28,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:28.645,Carry,
,,,,,,"[106.9, 78.5]",,,,,,,,,,,1.856797,,,,,,,,,,,,,,455a6b70-6bfe-4cba-b744-d30367cd3807,3451,,,"[102.8, 75.7]",3825875,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Zurutuza Veillet,6669.0,Right Wing,193,Real Sociedad,210,"['449e34f8-9f31-4bd0-849d-e4c98a00bb7c', '682ace7c-c718-4f35-a582-3cb67fccfa2b', 'f6577243-5400-4469-b293-0f5e57e31e39']",29,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:29.988,Carry,True
,,,,,,"[105.8, 67.7]",,,,,,,,,,,2.038671,,,,,,,,,,,,,,56fb8c17-bba4-403c-868d-67711ec3ecac,3455,,,"[107.9, 72.3]",3825875,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Center Forward,193,Real Sociedad,210,"['5f788d3b-1d92-4f61-bb58-a331f7a3f8e9', '8c9aa6eb-5291-42a1-8f9e-b351e6f3d3c3']",32,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:32.376,Carry,
,,,,,,"[99.2, 53.7]",,,,,,,,,,,0.105668,,,,,,,,,,,,,,64c9970b-f80f-48ad-94a4-c35c9ec38fab,3458,,,"[99.2, 53.5]",3825875,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Markel Bergara Larrañaga,6633.0,Right Center Midfield,193,Real Sociedad,210,"['59657eb2-ecc5-4503-94e7-3db1dd660b15', '93e6e781-95cc-41cd-b258-0b2526eea100']",35,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:35.832,Carry,
,,,,,,"[96.9, 75.6]",,,,,,,,,,,0.076464,,,,,,,,,,,,,,f4718701-273b-4b08-83fd-5e2bfe4f0959,3465,,,"[96.9, 75.6]",3825875,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Zurutuza Veillet,6669.0,Right Wing,193,Real Sociedad,210,"['23ce487e-e1e1-4027-a071-9f5870223eaa', 'ce83e77b-b2f7-409f-bcc9-00a357214bed']",41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:41.047,Carry,
,,,,,,"[102.3, 62.9]",,,,,,,,,,,0.477345,,,,,,,,,,,,,,7706f205-2b35-4f46-a1f2-14f1d39eae98,3468,,,"[102.3, 62.9]",3825875,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Markel Bergara Larrañaga,6633.0,Right Center Midfield,193,Real Sociedad,210,"['127eaf75-2ced-4847-b4fc-f947ae2d9565', '9f645cc8-03d1-4d60-89ea-ce8b8c8d1a0d']",42,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:42.434,Carry,
,,,,,,"[83.4, 32.1]",,,,,,,,,,,1.044055,,,,,,,,,,,,,,02cc732d-b3fd-4a28-ab4e-a6e9fd312b41,3481,,,"[83.9, 32.6]",3825875,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xabier Prieto Argarate,6690.0,Left Center Midfield,193,Real Sociedad,210,"['25fbb114-ac07-45b9-bf41-5388376bd75c', '4a4b299a-bb1d-49cc-a838-d163bb23a65d', 'cdb94017-3b9e-4fc0-9c06-1acf8710d12c']",53,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:53.582,Carry,True
,,,,,,"[91.4, 39.1]",,,,,,,,,,,0.790397,,,,,,,,,,,,,,296d1ddb-0cb8-434d-99a0-8d9dd2f5700e,3486,,,"[92.3, 40.2]",3825875,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Center Forward,193,Real Sociedad,210,"['0b1c9b06-6b42-4435-886b-6b3cb5653400', '7b7b20da-fd84-4389-b1fa-0c0843b55759', '861f73f1-d8fc-42aa-8340-0f39a1641934']",55,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:55.690,Carry,True
,,,,,,"[77.3, 5.1]",,,,,,,,,,,1.350387,,,,,,,,,,,,,,30d11813-a9cf-4b64-a669-a9386858936e,3490,,,"[83.4, 4.8]",3825875,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Héctor Hernández Ortega,10754.0,Left Wing,193,Real Sociedad,210,"['3c2f1b7f-7ae5-4819-84ed-427d87a4ea01', '6a033499-dbaf-40d5-904f-20f2bba0e80d']",59,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:45:59.322,Carry,
,,,,,,"[36.9, 19.0]",,,,,,,,,,,1.021947,,,,,,,,,,,,,,13dcbe8d-27c7-4bf5-958c-17719b05981c,3493,,,"[41.7, 16.2]",3825875,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,193,Real Sociedad,210,"['b4699db3-1cf2-4098-87bf-23df40ab3f51', 'da6090a3-9ab1-42f6-9f7d-6d3e2db1d21f']",3,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:03.709,Carry,
,,,,,,"[12.0, 37.0]",,,,,,,,,,,0.511878,,,,,,,,,,,,,,15728000-c803-4ce5-99e9-b8db0c962f8b,3496,,,"[12.0, 37.0]",3825875,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,193,Real Sociedad,210,"['9f4fc7a9-d671-4ff8-b06a-93b360b7da99', 'c36f2e90-9185-4eb0-9fe6-c0c3dd6891db']",7,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:07.079,Carry,
,,,,,,"[30.6, 62.4]",,,,,,,,,,,3.827264,,,,,,,,,,,,,,33ae9aa7-d20a-41d6-a427-5e1f166ccbae,3499,,,"[29.0, 35.7]",3825875,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,193,Real Sociedad,210,"['0ae88496-bd07-4b32-8b7d-ac4f1f9bea1f', '0b7ede1e-3a51-4cc8-ab4b-d958d907334e']",8,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:08.964,Carry,
,,,,,,"[77.3, 76.8]",,,,,,,,,,,6.344959,,,,,,,,,,,,,,bbd71500-b7e4-4e1f-8673-8dd937645920,3502,,,"[63.3, 72.9]",3825875,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Zurutuza Veillet,6669.0,Right Wing,193,Real Sociedad,210,"['14d767e3-14c7-481e-bb2a-b3b6c28f9fbb', '1b6d8824-c858-44dc-966a-55e4fec3fe6e']",14,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:14.599,Carry,
,,,,,,"[76.9, 67.7]",,,,,,,,,,,1.529572,,,,,,,,,,,,,,4617134b-38ed-4d09-ad3a-6cc889328ab0,3505,,,"[76.1, 69.1]",3825875,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xabier Prieto Argarate,6690.0,Left Center Midfield,193,Real Sociedad,210,"['8f75fba2-6562-41b9-8035-97f41ceb8af1', 'a4442b1e-7d3e-40e1-a33c-53eec0ba0c45']",22,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:22.215,Carry,
,,,,,,"[69.0, 7.0]",,,,,,,,,,,2.477916,,,,,,,,,,,,,,8983a079-ade3-45b4-9338-8501ff7139ec,3508,,,"[69.0, 5.9]",3825875,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yuri Berchiche Izeta,3023.0,Left Back,193,Real Sociedad,210,"['37bd717c-8b47-4ee3-b534-e82283aec182', '9db90745-1e9e-45b5-8460-b39a715ab6c5']",26,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:26.372,Carry,
,,,,,,"[51.9, 30.7]",,,,,,,,,,,1.453253,,,,,,,,,,,,,,f5b5620b-7b58-4db4-b756-52e698be4331,3511,,,"[51.5, 25.2]",3825875,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Asier Illarramendi Andonegi,6671.0,Center Defensive Midfield,193,Real Sociedad,210,"['90d811a1-6aa0-481f-b779-02866338c30b', 'f7f30e0e-65cd-4e46-ac88-7c302d4cea8f']",30,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:30.489,Carry,
,,,,,,"[66.5, 74.5]",,,,,,,,,,,4.295614,,,,,,,,,,,,,,ab4739e5-cfbb-42b0-a3c9-f1ce2834ac77,3514,,,"[64.4, 78.4]",3825875,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Zurutuza Veillet,6669.0,Right Wing,193,Real Sociedad,210,"['bc727770-6e64-46fa-b405-20bca9553877', 'f9dfdcb0-549e-4de1-8d60-67b654a9034f']",34,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:34.053,Carry,
,,,,,,"[74.8, 77.7]",,,,,,,,,,,1.086316,,,,,,,,,,,,,,427b9c81-97df-4bc6-bfcf-83b858811119,3517,,,"[74.8, 77.7]",3825875,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,193,Real Sociedad,210,"['bd0b32e4-9931-4319-a308-fc20b72a3243', 'dabe4181-36f7-4f5c-8662-cc030c139066']",39,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:46:39.544,Carry,
,,,,,,"[89.2, 67.4]",,,,,,,,,,,1.768025,,,,,,,,,,,,,,aa3d8543-7038-489b-b4b6-17639d746d64,3523,,,"[84.5, 67.9]",3825875,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Left Center Midfield,194,Real Sociedad,210,"['31ceaa4f-4034-4f56-a272-801464140c15', '4ebd90b3-34b8-429c-b7ae-d6b254aa3363']",33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:33.736,Carry,
,,,,,,"[14.7, 45.0]",,,,,,,,,,,7.049362,,,,,,,,,,,,,,2c9fab29-890e-4bcb-a870-ff9bcc3b9cf6,3526,,,"[3.6, 44.9]",3825875,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergio Asenjo Andrés,6755.0,Goalkeeper,195,Villarreal,222,"['1f03d1ef-4882-4f37-aa38-b9a8c5cf99ba', '70a60344-f389-4ca7-93b3-abd117512469']",37,,,,,,,,,,,,,,,,,,Villarreal,222,00:47:37.689,Carry,
,,,,,,"[33.4, 22.2]",,,,,,,,,,,1.658106,,,,,,,,,,,,,,848882cd-8aad-4b56-b106-87dedf42891e,3529,,,"[26.4, 28.8]",3825875,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Víctor Ruíz Torre,6752.0,Left Center Back,195,Villarreal,222,"['514d0cfc-603f-40fa-8b44-ee6027ecb654', 'cbb57aef-a9bf-4c73-be00-a239db91c5a8', 'efa7525f-f5c1-45e1-a892-58d6c1f6f21e']",46,,,,,,,,,,,,,,,,,,Villarreal,222,00:47:46.624,Carry,True
,,,,,,"[14.0, 38.1]",,,,,,,,,,,7.825049,,,,,,,,,,,,,,2f7c0c27-827d-49db-ad5d-d4c04d48515c,3533,,,"[13.4, 35.1]",3825875,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gerónimo Rulli,6694.0,Goalkeeper,195,Villarreal,222,"['665b44b7-7d42-4f32-8aa5-a8a105ee4cdd', 'e9bdde8c-2c45-4842-81a5-009c6601dbfe']",53,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:47:53.485,Carry,
,,,,,,"[94.0, 67.5]",,,,,,,,,,,4.262278,,,,,,,,,,,,,,cc23bdfb-a825-4c78-8987-3ffc2e9f626a,3545,,,"[89.8, 74.1]",3825875,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adrián López Álvarez,6735.0,Right Center Forward,196,Villarreal,222,"['626c9726-264d-4f54-ae03-e6e7c9cc75e6', 'e01b1033-782c-459b-913c-8aa1c9777e47']",22,,,,,,,,,,,,,,,,,,Villarreal,222,00:48:22.507,Carry,
,,,,,,"[94.0, 50.0]",,,,,,,,,,,0.033366002,,,,,,,,,,,,,,716b3394-b2a9-4f43-a0ab-c09a6532aeb2,3548,,,"[94.0, 50.0]",3825875,93,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bruno Soriano Llido,22819.0,Right Defensive Midfield,196,Villarreal,222,"['62fc7452-f6c9-4f35-bb23-419b3323bd01', 'c531473e-27b2-4aa4-926f-961ac65ff5e3']",27,,,,,,,,,,,,,,,,,,Villarreal,222,00:48:27.665,Carry,
,,,,,,,,,,,,,,,,,0.886424,,,,,,,,,,,,,,27317428-bbcb-47cd-a93b-2c192655a538,11,,,"[62.5, 36.6]",3825875,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Markel Bergara Larrañaga,6633.0,Right Center Midfield,2,Villarreal,222,"['17c57706-5c4e-4b33-95d8-fc46f17aeb76', 'cd5b6e43-a33e-4f43-9175-59361bb5e3eb']",2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:02.983,Pressure,
,,,,,,,,,,,,,,,,,0.729392,,,,,,,,,,,,,,9213ebb4-75cd-46fe-bb39-86724f101339,41,,,"[82.4, 73.3]",3825875,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,3,Real Sociedad,210,['0ce30725-7416-46f0-8a23-0176b70608a1'],40,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:40.600,Pressure,
,,,,,,,,,,,,True,,,,,1.078734,,,,,,,,,,,,,,385374b0-d4c0-4e14-8ee1-4cd62ffd6493,45,,,"[41.7, 2.7]",3825875,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Zurutuza Veillet,6669.0,Left Wing,3,Real Sociedad,210,"['19077e0e-2fe8-46f9-82b4-ddc9e43a3975', '9f04eed0-f7ea-4c06-b6e8-fb3b13370322']",41,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:00:41.977,Pressure,
,,,,,,,,,,,,,,,,,0.620541,,,,,,,,,,,,,,5dd91711-dbb6-4f93-8561-8069c743e1a9,52,,,"[76.8, 77.0]",3825875,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Left Defensive Midfield,3,Real Sociedad,210,"['03d4e1e2-7707-4ff4-9048-2d5d724662d4', '3b11d9e3-6ca0-4420-8c5a-b8ae7d7fbf0c']",44,,,,,,,,,,,,,,,,,,Villarreal,222,00:00:44.978,Pressure,
,,,,,,,,,,,,,,,,,0.737062,,,,,,,,,,,,,,94e221c6-5137-47f5-821b-b085d3d66041,64,,,"[81.8, 47.0]",3825875,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Right Center Forward,4,Real Sociedad,210,['6e7e5965-c6ae-4779-8265-35de97c7a627'],6,,,,,,,,,,,,,,,,,,Villarreal,222,00:01:06.398,Pressure,
,,,,,,,,,,,,,,,,,1.62265,,,,,,,,,,,,,,f2329ed8-9718-44f2-918a-44681bbe3377,71,,,"[70.0, 13.9]",3825875,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,5,Villarreal,222,"['8ec66236-955f-4f0a-a710-13b31bcf1aaf', 'a084ce7a-60b2-4c7f-b156-1f660bf63643', 'c2ac03ce-01b5-490c-b29c-942ac5842eb6']",21,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:21.158,Pressure,
,,,,,,,,,,,,,,,,,2.064292,,,,,,,,,,,,,,d0696b93-091a-4ca0-af7b-0f1b608bf560,77,,,"[70.6, 21.1]",3825875,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markel Bergara Larrañaga,6633.0,Right Center Midfield,5,Villarreal,222,['573a824b-7850-4a39-a845-9ab76ddc9c9f'],24,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:24.010,Pressure,
,,,,,,,,,,,,,,,,,1.897338,,,,,,,,,,,,,,7291a0ba-41d6-4290-9f9a-e5bb63aab690,81,,,"[30.6, 42.9]",3825875,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aritz Elustondo Irribaria,6679.0,Right Center Back,5,Villarreal,222,['04a56eab-90d6-45cd-94c3-2a30fc7b228a'],27,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:01:27.396,Pressure,
,,,,,,,,,,,,True,,,,,0.733278,,,,,,,,,,,,,,1be8d687-e1dd-40f1-aa74-4912c549c7be,107,,,"[68.7, 60.4]",3825875,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Left Center Forward,8,Real Sociedad,210,['80b12af6-e733-4970-a03c-25527194f3bf'],24,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:24.652,Pressure,
,,,,,,,,,,,,,,,,,0.486902,,,,,,,,,,,,,,72d8ab39-de5c-4192-85bb-6bdf619d8c51,114,,,"[71.6, 48.4]",3825875,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Left Center Forward,8,Real Sociedad,210,"['14959b3d-cb74-4a7d-9e64-e2485fad3bde', 'd30101fe-f3b4-4329-9b08-d4317265076d']",41,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:41.697,Pressure,
,,,,,,,,,,,,,,,,,0.328785,,,,,,,,,,,,,,48e18e02-c041-4aaa-989e-f2d5199d2e00,119,,,"[47.2, 73.8]",3825875,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,8,Real Sociedad,210,,47,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:47.039,Pressure,
,,,,,,,,,,,,,,,,,0.599808,,,,,,,,,,,,,,d3cdba7b-4358-4495-ab96-d39f8f71358b,130,,,"[98.6, 23.0]",3825875,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mikel Oyarzabal Ugarte,6685.0,Right Wing,9,Villarreal,222,"['0625d2bc-8b51-46f8-862b-6c21ef2e04a7', '23373a24-fdf4-4578-91ee-5054e221a9ee', 'fe70f1f6-ec03-446b-8d80-571ce92503f7']",58,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:58.396,Pressure,
,,,,,,,,,,,,,,,,,0.927842,,,,,,,,,,,,,,223ee989-e0dd-4790-abd2-76d6bde9e05e,136,,,"[62.5, 18.7]",3825875,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Íñigo Martínez Berridi,6665.0,Left Center Back,9,Villarreal,222,"['4556e135-483b-431f-95cc-1ff12a7716ee', '85456757-439a-4a5e-a796-4c108f921e8d']",1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:01.085,Pressure,
,,,,,,,,,,,,,,,,,3.015393,,,,,,,,,,,,,,56e4521f-69f7-46da-b571-1569c1c2da0e,149,,,"[24.1, 5.3]",3825875,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Antonio Reyes Rosales,16539.0,Center Defensive Midfield,11,Villarreal,222,"['ea8aac28-90c6-48bd-b185-e88254420493', 'f7e39e36-d1fe-4471-8d12-aa2a9bf4c254']",38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:38.149,Pressure,
,,,,,,,,,,,,,,,,,0.443472,,,,,,,,,,,,,,2fa21493-3a82-4340-a114-4f17d8d6b97a,161,,,"[41.1, 4.1]",3825875,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Zurutuza Veillet,6669.0,Left Wing,11,Villarreal,222,"['2506ddf9-2908-40a2-9ee5-70150f49c50d', 'fae0c7a1-8ce1-473a-92a9-04c23c5db18b']",46,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:46.629,Pressure,
,,,,,,,,,,,,,,,,,0.190418,,,,,,,,,,,,,,ba433889-b893-4ce5-a28a-3354a46d4bfc,166,,,"[102.3, 70.5]",3825875,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,11,Villarreal,222,"['59be193b-e41c-4332-80fd-346f3ca49892', 'e92fd11c-afa7-4d02-aa98-c99bec9717fa']",49,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:49.800,Pressure,
,,,,,,,,,,,,,,,,,1.095578,,,,,,,,,,,,,,fa0a2220-f593-469c-b01f-b8ff69a8bc6a,189,,,"[97.3, 36.4]",3825875,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cédric Bakambu,6862.0,Left Center Forward,13,Real Sociedad,210,"['f36b6761-4590-48cf-92f6-6009cd82b492', 'f372e4e0-f713-453e-9a62-ed9ce0f07cba']",19,,,,,,,,,,,,,,,,,,Villarreal,222,00:04:19.529,Pressure,
,,,,,,,,,,,,,,,,,0.339622,,,,,,,,,,,,,,0ef50d71-de4c-4832-8ae0-edb722b7d653,201,,,"[64.0, 22.6]",3825875,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Right Center Forward,14,Real Sociedad,210,"['7cc89d35-98cb-4649-9686-8969e0a93588', '9338b29f-60cb-41c7-a351-3364cd05a678']",54,,,,,,,,,,,,,,,,,,Villarreal,222,00:05:54.687,Pressure,
,,,,,,,,,,,,,,,,,0.480861,,,,,,,,,,,,,,fae69014-17dc-426e-a07f-f2d1bb66fc42,211,,,"[67.4, 70.8]",3825875,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cédric Bakambu,6862.0,Left Center Forward,14,Real Sociedad,210,"['9bbde3d2-069c-4009-a1ec-6723a1baccd7', 'bd9b63cb-ac07-4932-9116-9422cc7772ae', 'f00e1693-52fe-4652-918f-47954e8100e6']",5,,,,,,,,,,,,,,,,,,Villarreal,222,00:06:05.099,Pressure,
