50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.147609,,,,,,,,,,,,1a4c0a11-8b39-4c14-af8a-c6aa4369ee9d,3044,,,"[120.0, 0.1]",3775583,77,,,,,1.8773062,057befcb-9f47-46bf-8f3d-a2e3b86c43df,Left Foot,,,,"[105.6, 45.6]",,High Pass,,47.72431,,True,Jennifer Patricia Beattie,17524.0,True,,True,Outswinging,,Corner,2,From Corner,Katie McCabe,15620.0,Left Back,151,Arsenal WFC,968,['45a432ea-560f-4ca1-bdf6-e5b768939046'],55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:32:55.241,Pass,
,,,,,,,,,,,,,,,,0.65756,,,,,,,,,,,,16b58cfe-713b-44bd-af51-118795b4103e,3052,,,"[62.0, 5.8]",3775583,78,,,,,-0.4164386,,Left Foot,,,,"[67.2, 3.5]",,Ground Pass,,5.6859474,,,Kim Little,15616.0,,,,,,,2,From Corner,Stephanie-Elise Catley,5000.0,Right Back,151,Arsenal WFC,968,['b1aa2640-08f0-4927-b0b4-45ac0667d4a4'],5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:05.076,Pass,
,,,,,,,,,,,,,,,,2.884614,,,,,,,,,,,,40c2cb9e-9c3b-409e-8ff9-aac47e2b0248,3055,,,"[67.2, 3.0]",3775583,78,,,,,3.0191917,,Left Foot,,,,"[42.0, 6.1]",,Ground Pass,,25.38996,,,Stephanie-Elise Catley,5000.0,,,,,,,2,From Corner,Kim Little,15616.0,Right Center Midfield,151,Arsenal WFC,968,['47863ce9-935f-40d6-98ed-59a664864d9d'],6,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:06.677,Pass,
,,,,,,,,,,,,,,,,2.616713,,,,,,,,,,,,acf49e63-2791-4aa9-a352-067fe21c8bf7,3058,,,"[41.8, 6.1]",3775583,78,,,,,2.2341876,,Left Foot,,,,"[25.7, 26.7]",,Ground Pass,,26.145172,,,Lydia Grace Yilkari Williams,5066.0,,,,,,,2,From Corner,Stephanie-Elise Catley,5000.0,Right Back,151,Arsenal WFC,968,['84b92be4-c9ca-4502-aaa6-d0cbf4068e51'],9,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:09.601,Pass,
,,,,,,,,,,,,,,,,2.692789,,,,,,,,,,,,76393043-36f6-4496-bf35-8cc8dac1ff1b,3060,,,"[25.7, 26.7]",3775583,78,,,,,-0.91900605,,Right Foot,,,,"[41.8, 5.6]",,Ground Pass,,26.540913,,,Stephanie-Elise Catley,5000.0,,,,,,,2,From Corner,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,151,Arsenal WFC,968,['98aed17e-4dc0-4480-ac71-ca868307b1a2'],12,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:12.218,Pass,
,,,,,,,,,,,,,,,,1.385417,,,,,,,,,,,,4586fa0a-b3d4-430a-962e-b952a83f7b0c,3063,,,"[45.9, 4.0]",3775583,78,,,,,2.0560234,,Left Foot,,,,"[40.1, 15.0]",,Ground Pass,,12.435433,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,From Corner,Stephanie-Elise Catley,5000.0,Right Back,151,Arsenal WFC,968,['e09cbf26-c856-41d2-9816-8963d2d98f03'],17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:17.930,Pass,
,,,,,,,,,,,,,,,,1.180962,,,,,,,,,,,,b0ac3166-e453-4f7c-951f-8aa89237da26,3066,,,"[40.8, 13.5]",3775583,78,,,,,-0.5824548,,Right Foot,,,,"[57.5, 2.5]",,Ground Pass,,19.99725,,,Stephanie-Elise Catley,5000.0,,,,,,,2,From Corner,Jennifer Patricia Beattie,17524.0,Left Center Back,151,Arsenal WFC,968,['dd42a885-9ea8-4d2c-93e9-8d0fecf3a81f'],20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:33:20.395,Pass,
,,,,,,,,,,,,,,,,0.981007,,,,,,,,,,,,c4a99acc-a64b-4d29-beeb-0819fa37ff89,3074,,,"[47.7, 74.5]",3775583,78,,,,,0.06472428,,Left Foot,,,,"[58.5, 75.2]",,Low Pass,,10.822661,,,Samantha June Mewis,5087.0,,,,,,,2,From Corner,Lucy Bronze,10178.0,Right Back,151,Arsenal WFC,968,['3c0f9f63-8437-41ed-9749-ba1d676fbc7d'],25,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:25.424,Pass,
,,,,,,,,,,,,,,,,3.683851,,,,,,,,,,,,df599ea2-d60b-4b16-b67e-5d028d51b3f5,3077,,,"[66.9, 73.7]",3775583,78,,,,,-0.32582662,,Right Foot,,,,"[111.0, 58.8]",,Ground Pass,,46.549114,Pass Offside,,Ellen White,10180.0,,,,Through Ball,True,,2,From Corner,Samantha June Mewis,5087.0,Right Center Midfield,151,Arsenal WFC,968,['c3bffb1b-d0db-4d25-acc3-562684a995ce'],28,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:33:28.131,Pass,
,,,,,,,,,,,,,,,,1.899571,,,,,,,,,,,,d99652cd-4628-48ca-a809-4a931354d77a,3082,,,"[12.7, 32.9]",3775583,79,,True,,,-0.12832323,,Right Foot,,,,"[46.8, 28.5]",,Low Pass,,34.382698,,,Jill Roord,10650.0,,,,,,Free Kick,2,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,152,Arsenal WFC,968,['99183260-c8a4-45fb-8b48-4cdd63b90fd4'],17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:17.596,Pass,
,,,,,,,,,,,,,,,,1.264613,,,,,,,,,,,,57cb805d-3205-428c-bf38-04dac1cd7712,3086,,,"[47.3, 27.5]",3775583,79,,,,,-2.780015,,Right Foot,,,,"[31.7, 21.6]",,Ground Pass,,16.678429,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,From Free Kick,Jill Roord,10650.0,Left Center Midfield,152,Arsenal WFC,968,"['4b557fc3-66b5-44b2-96d3-6bcf4f1517aa', '91e06213-1e31-4f32-9001-0f4c6145c7fa']",20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:20.578,Pass,True
,,,,,,,,,,,,,,,,0.990318,,,,,,,,,,,,6c17f104-c055-43b0-a1f0-a4ad032f8d7d,3089,,,"[31.7, 21.6]",3775583,79,,,,,-1.305045,,Right Foot,,,,"[36.3, 4.7]",,Ground Pass,,17.51485,,,Kim Little,15616.0,,,,,,,2,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,152,Arsenal WFC,968,['1c2eac35-ab22-4eee-a7ac-33b2b0fc7ffd'],22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:22.719,Pass,
,,,,,,,,,,,,,,,,1.639965,,,,,,,,,,,,dce9e36d-cc09-4ba9-8055-2f10c25e430a,3092,,,"[30.2, 18.1]",3775583,79,,,,,-0.9042385,,Right Foot,,,,"[42.0, 3.1]",,Ground Pass,,19.085073,,,Katie McCabe,15620.0,,,,,,,2,From Free Kick,Kim Little,15616.0,Right Center Midfield,152,Arsenal WFC,968,['d886580b-637e-4867-85ad-e0a168fe075e'],28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:28.297,Pass,
,,,,,,,,,,,,,,,,1.245581,,,,,,,,,,,,e6c226fc-481d-43bb-ab49-59a80f4bb6b9,3095,,,"[42.0, 3.1]",3775583,79,,,,,2.147595,,Left Foot,,,,"[36.6, 11.4]",,Ground Pass,,9.90202,,,Kim Little,15616.0,,,,,,,2,From Free Kick,Katie McCabe,15620.0,Left Back,152,Arsenal WFC,968,['50624619-7284-4c9e-9f37-20ae8ef2a397'],30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:30.158,Pass,
,,,,,,,,,,,,,,,,1.102703,,,,,,,,,,,,49cf143a-8425-4811-b78c-54e17568846e,3098,,,"[38.0, 14.0]",3775583,79,,,,,-2.7936091,,Right Foot,,,,"[27.8, 10.3]",,Ground Pass,,10.850346,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,From Free Kick,Kim Little,15616.0,Right Center Midfield,152,Arsenal WFC,968,['22811316-deed-48a7-94a8-c7b70887ba2a'],34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:34.205,Pass,
,,,,,,,,,,,,,,,,0.883628,,,,,,,,,,,,d0ba410e-4639-4584-8db7-33881d6f3cd8,3101,,,"[28.5, 10.7]",3775583,79,,,,,0.740316,,Right Foot,,,,"[42.4, 23.4]",,Low Pass,,18.82817,,,Kim Little,15616.0,,,,,,,2,From Free Kick,Jennifer Patricia Beattie,17524.0,Left Center Back,152,Arsenal WFC,968,['b62f24cc-22e7-4320-9aea-042420060a02'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:38.672,Pass,
,,,,,,,,,,,,,,,,1.818011,,,,,,,,,,,,e0f5b468-02a9-4c7c-9173-a5bf1a52e080,3106,,,"[42.2, 21.6]",3775583,79,,,,,1.9349457,,Right Foot,,,,"[32.9, 46.0]",,Low Pass,,26.112257,,,Leah Williamson,18999.0,,,,,,,2,From Free Kick,Kim Little,15616.0,Right Center Midfield,152,Arsenal WFC,968,['db9c404e-0471-4acb-8de5-5139a738448c'],43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:43.847,Pass,
,,,,,,,,,,,,,,,,2.672235,,,,,,,,,,,,6c99efe7-4bfc-4778-98c7-e11abc3df933,3109,,,"[34.9, 48.3]",3775583,79,,,,,0.9151007,,Right Foot,,,,"[56.9, 76.9]",,Ground Pass,,36.082684,,,Stephanie-Elise Catley,5000.0,,,,,,,2,From Free Kick,Leah Williamson,18999.0,Right Center Back,152,Arsenal WFC,968,['6bef0653-ddfe-4743-839b-361330a77264'],46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:46.896,Pass,
,,,,,,,,,,,,,,,,1.398776,,,,,,,,,,,,e29b85d8-f15a-4e4b-9612-b94ff751eab1,3117,,,"[65.8, 55.6]",3775583,79,,,,,0.5224034,,Right Foot,,,True,"[72.4, 59.4]",,Low Pass,,7.615773,,,Jill Roord,10650.0,,,,,,,2,From Free Kick,Stephanie-Elise Catley,5000.0,Right Back,152,Arsenal WFC,968,['3976acc8-690a-4b22-9d62-9d35726fe8a5'],55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:34:55.664,Pass,
,,,,,,,,,,,,,,,,0.783923,,,,,,,,,,,,fa8ec66b-cef3-48d4-9398-8ab7f42740a1,3126,,,"[57.5, 14.9]",3775583,79,,,,,2.7610862,,Right Foot,,,,"[46.5, 19.3]",,Ground Pass,,11.8473625,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Wing,153,Manchester City WFC,746,['43488b7e-ff52-46e4-b3fe-3ade165abadd'],58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:34:58.691,Pass,
,,,,,,,,,,,,,,,,1.092245,,,,,,,,,,,,1b9290cd-99bc-409a-9150-3db7e5c6ce63,3129,,,"[46.5, 20.7]",3775583,80,,,,,1.2114912,,Right Foot,,,,"[54.2, 41.2]",,Ground Pass,,21.898401,,,Samantha June Mewis,5087.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,153,Manchester City WFC,746,['38d8a7db-5b38-441f-aa74-a69d38f2ff70'],0,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:00.705,Pass,
,,,,,,,,,,,,,,,,2.119482,,,,,,,,,,,,03984ddd-d57c-4357-9b32-9549a2a19afc,3135,,,"[50.0, 46.4]",3775583,80,,,,,-1.380808,,Left Foot,,,,"[53.0, 30.8]",,Ground Pass,,15.885842,,,Kim Little,15616.0,,,,,,Recovery,2,Regular Play,Malin Gut,45156.0,Center Defensive Midfield,154,Arsenal WFC,968,['730673a6-efda-4b4d-be3d-a4f218c1cb63'],4,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:04.866,Pass,
,,,,,,,,,,,,,,,,1.3698,,,,,,,,,,,,232043b1-0a2b-4dee-bea4-ee2092bea1e8,3139,,,"[55.8, 31.0]",3775583,80,,,,,-2.7672591,,Left Foot,,,,"[41.8, 25.5]",,Ground Pass,,15.041609,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Kim Little,15616.0,Right Center Midfield,154,Arsenal WFC,968,"['71070cf7-b492-449a-859b-d7d4f71aeed0', 'e802da3b-cee4-4af5-9d52-0a7dca721865']",10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:10.573,Pass,True
,,,,,,,,,,,,,,,,1.340882,,,,,,,,,,,,28045624-7025-45a8-b644-8538a972aa1e,3142,,,"[41.4, 25.5]",3775583,80,,,,,-1.581907,,Right Foot,,,,"[41.2, 7.5]",,Ground Pass,,18.001112,,,Katie McCabe,15620.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,154,Arsenal WFC,968,['3fc4d296-83f6-47ba-98d2-425c5a6d03a4'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:13.267,Pass,
,,,,,,,,,,,,,,,,2.188448,,,,,,,,,,,,566ac1b2-c50c-4969-bc73-9d618cb205ea,3145,,,"[41.2, 6.8]",3775583,80,,,,,2.4030645,,Left Foot,,,,"[13.3, 32.2]",,Ground Pass,,37.73023,,,Lydia Grace Yilkari Williams,5066.0,,,,,,,2,Regular Play,Katie McCabe,15620.0,Left Back,154,Arsenal WFC,968,['a49cc214-5f15-4029-a772-627bb30d72fe'],15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:15.372,Pass,
,,,,,,,,,,,,,,,,1.490633,,,,,,,,,,,,65ab8781-392f-4a9b-8fd6-217b74fcd6a0,3148,,,"[15.0, 33.9]",3775583,80,,,,,1.3773285,,Left Foot,,,,"[19.8, 58.4]",,Low Pass,,24.965776,,,Leah Williamson,18999.0,,,,,,,2,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,154,Arsenal WFC,968,['5a3f6d50-7eec-4393-b709-58a97a617bc8'],19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:19.557,Pass,
,,,,,,,,,,,,,,,,1.771998,,,,,,,,,,,,356ddeff-5568-467a-a2e1-de4972c77bce,3151,,,"[19.8, 58.4]",3775583,80,,,,,-2.115551,,Right Foot,,,,"[7.5, 38.1]",,Ground Pass,,23.735628,,,Lydia Grace Yilkari Williams,5066.0,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,154,Arsenal WFC,968,['a089a150-e21c-44a4-8040-cda4a998a131'],21,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:21.870,Pass,
,,,,,,,,,,,,,,,,1.48619,,,,,,,,,,,,ed4b0902-1b47-4235-9614-f25cf4e9c014,3154,,,"[11.8, 40.4]",3775583,80,,,,,1.1171484,,Right Foot,,,,"[21.6, 60.5]",,Low Pass,,22.361797,,,Leah Williamson,18999.0,,,,,,,2,Regular Play,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,154,Arsenal WFC,968,['c8534990-a058-4077-86fc-ad612b15ae80'],26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:26.394,Pass,
,,,,,,,,,,,,,,,,1.932304,,,,,,,,,,,,eeb91d68-a463-4d95-beea-4136805cc788,3157,,,"[28.4, 71.0]",3775583,80,,,,,0.14888994,,Right Foot,,,,"[52.4, 74.6]",,Ground Pass,,24.268497,Incomplete,,Stephanie-Elise Catley,5000.0,,,,,,,2,Regular Play,Leah Williamson,18999.0,Right Center Back,154,Arsenal WFC,968,"['94bdf71e-db9b-4cd8-bd07-1b7982b08d93', 'b5fdde2c-fd56-4783-bf1f-657572a84dd9']",29,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:29.474,Pass,
,,,,,,,,,,,,,,,,1.892227,,,,,,,,,,,,d746eb18-9c8e-4359-a5ba-a670cd074d00,3162,,,"[66.9, 4.8]",3775583,80,,,,,1.3620192,,Right Foot,,,,"[69.4, 16.6]",,Ground Pass,,12.061924,,,Caroline Weir,10188.0,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Wing,154,Arsenal WFC,968,['69efc5ed-334d-4912-becd-b4695ea5f23c'],33,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:33.040,Pass,
,,,,,,,,,,,,,,,,1.158817,,,,,,,,,,,,e9d3db5c-80e1-402a-9ae2-f1fe734c11dd,3169,,,"[47.5, 59.4]",3775583,80,,,,,-1.8419293,,Right Foot,,,,"[39.8, 31.7]",,Ground Pass,,28.750305,,,Jennifer Patricia Beattie,17524.0,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,154,Arsenal WFC,968,['8875bcc2-aa17-4c4f-b255-2770b670e4bf'],38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:38.529,Pass,
,,,,,,,,,,,,,,,,2.358802,,,,,,,,,,,,f9fb39f0-5fc5-476f-9302-81ecc60ec6c8,3172,,,"[41.7, 31.0]",3775583,80,,,,,-0.76335764,,Right Foot,,,,"[67.2, 6.6]",,High Pass,,35.2932,Incomplete,,Danielle van de Donk,10658.0,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,154,Arsenal WFC,968,"['241d4ea8-1c36-4b10-a4b0-76dbefa7ada2', 'a86e2b94-be37-4125-9d1c-e3e68eecef16']",41,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:35:41.344,Pass,
,,,,,,,,,,True,,,,,,2.614835,,,,,,,,,,,,241d4ea8-1c36-4b10-a4b0-76dbefa7ada2,3174,,,"[52.9, 73.5]",3775583,80,,,,,-0.8455664,,Head,,,,"[60.7, 64.7]",,Low Pass,,11.759252,,,Samantha June Mewis,5087.0,,,,,,Interception,2,Regular Play,Lucy Bronze,10178.0,Right Back,155,Manchester City WFC,746,"['ca1d1dbf-c212-4e8a-82d4-645f226ae8fb', 'f9fb39f0-5fc5-476f-9302-81ecc60ec6c8']",43,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:43.703,Pass,
,,,,,,,,,,,,,,,,1.035014,,,,,,,,,,,,50185c57-868f-42c9-9c25-25a8b3a3325f,3178,,,"[63.6, 68.8]",3775583,80,,,,,2.4571164,,Right Foot,,,,"[54.9, 75.9]",,Ground Pass,,11.229425,,,Lucy Bronze,10178.0,,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,155,Manchester City WFC,746,['0ea8352a-d319-4c14-ae48-177658b7b3fa'],47,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:47.733,Pass,
,,,,,,,,,,,,,,,,0.779819,,,,,,,,,,,,a6998aa3-e58e-4232-946e-4f1042e17417,3181,,,"[54.9, 76.7]",3775583,80,,,,,-0.89106375,,Right Foot,,,,"[60.8, 69.4]",,Ground Pass,,9.38616,,,Janine Elizabeth Beckie,4992.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,155,Manchester City WFC,746,['c26579b1-7d69-4b8f-b882-3ad2503f6f1d'],49,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:49.994,Pass,
,,,,,,,,,,,,,,,,1.757194,,,,,,,,,,,,3f7395dd-5df4-4a7e-8fc5-29429fa573a5,3184,,,"[57.1, 67.5]",3775583,80,,,,,-2.242481,,Right Foot,,,,"[41.2, 47.5]",,Ground Pass,,25.550146,,,Alex Greenwood,10252.0,,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Right Wing,155,Manchester City WFC,746,['e683cbd7-e0e3-4bb5-bb08-4eb29ad11219'],51,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:51.823,Pass,
,,,,,,,,,,,,,,,,1.203203,,,,,,,,,,,,c76a28ca-4799-478f-ae7d-a82fa1213033,3187,,,"[52.8, 29.7]",3775583,80,,,,,-0.99804306,,Left Foot,,,,"[66.6, 8.3]",,Ground Pass,,25.4637,,,Demi Stokes,4651.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,155,Manchester City WFC,746,['df3e3162-a35b-4bd7-a2fc-de6d8721d6f6'],56,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:56.947,Pass,
,,,,,,,,,,,,,,,,0.886757,,,,,,,,,,,,13480ff7-a5eb-41ce-957e-0a28de61ad9d,3190,,,"[70.8, 8.3]",3775583,80,,,,,-0.26299474,,Left Foot,,,,"[83.8, 4.8]",,Ground Pass,,13.462912,,,Georgia Stanway,4643.0,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,155,Manchester City WFC,746,['6e03fb91-e6f3-41c2-9512-7d5e27080708'],59,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:35:59.116,Pass,
,,,,,,,,,,,,,,,,1.461519,,,,,,,,,,,,33f6aa28-4a61-4305-84bf-4558dd864c05,3193,,,"[73.6, 17.9]",3775583,81,,,,,-3.084692,,Right Foot,,,,"[57.8, 17.0]",,Ground Pass,,15.825612,,,Alex Greenwood,10252.0,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Wing,155,Manchester City WFC,746,['cd489b6e-a63b-423d-9b5b-c80783fbb314'],5,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:05.162,Pass,
,,,,,,,,,,,,,,,,1.809418,,,,,,,,,,,,5e4c5d0f-294c-4c22-8abc-34d02c2298b0,3196,,,"[63.5, 17.5]",3775583,81,,,,,1.5148845,,Left Foot,,,,"[65.0, 44.3]",,Ground Pass,,26.841946,,,Lucy Bronze,10178.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,155,Manchester City WFC,746,['30a32a16-665c-4400-b62f-964fd99341c1'],7,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:07.607,Pass,
,,,,,,,,,,,,,,,,0.771965,,,,,,,,,,,,45e6fd3e-a23e-4033-9b72-c55e49f78c47,3205,,,"[21.1, 49.2]",3775583,81,,,,,-0.6310794,,Right Foot,,,,"[31.5, 41.6]",,Low Pass,,12.880994,,,Danielle van de Donk,10658.0,,,,,,Recovery,2,Regular Play,Leah Williamson,18999.0,Right Center Back,156,Arsenal WFC,968,['4d23ce53-2aa7-4393-b5f4-dbaa15a97807'],15,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:15.492,Pass,
,,,,,,,,,,,,,,,,0.868828,,,,,,,,,,,,1608b374-ab57-445e-9070-609de29d94d3,3208,,,"[31.5, 41.6]",3775583,81,,,,,0.5949631,,Right Foot,,,,"[41.4, 48.3]",,Ground Pass,,11.954079,,,Jordan Nobbs,10192.0,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Left Wing,156,Arsenal WFC,968,['b3b22758-bf15-4c17-9213-fa094deff174'],17,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:36:17.317,Pass,
,,,,,,,,,,,,,,,,1.61077,,,,,,,,,,,,0eb93e9b-2525-4ce2-9f0a-e4f49367818c,3221,,,"[64.3, 47.1]",3775583,81,,,,,-2.1089327,,Right Foot,,,,"[56.6, 34.2]",,Ground Pass,,15.023315,,,Alex Greenwood,10252.0,,,,,,,2,Regular Play,Samantha June Mewis,5087.0,Right Center Midfield,157,Manchester City WFC,746,['25b35bf8-d2c9-47f6-9a82-baa690d681e2'],22,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:22.893,Pass,
,,,,,,,,,,,,,,,,2.011677,,,,,,,,,,,,1ad7429e-ed84-4cf2-b135-b3b59faea94c,3224,,,"[56.6, 34.2]",3775583,81,,,,,1.720684,,Left Foot,,,,"[52.9, 58.7]",,Ground Pass,,24.777813,,,Stephanie Houghton,10185.0,,,,,,,2,Regular Play,Alex Greenwood,10252.0,Left Center Back,157,Manchester City WFC,746,['92e7658b-9f2b-4420-aac5-8efa816bd5df'],25,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:25.451,Pass,
,,,,,,,,,,,,,,,,1.07184,,,,,,,,,,,,db07fb41-309b-454e-a3c9-74c541324d71,3227,,,"[57.5, 62.0]",3775583,81,,,,,0.6832811,,Right Foot,,,,"[73.1, 74.7]",,Ground Pass,,20.115913,,,Janine Elizabeth Beckie,4992.0,,,,,,,2,Regular Play,Stephanie Houghton,10185.0,Right Center Back,157,Manchester City WFC,746,['44c07de2-fef5-4f0a-98c8-c11df900a4d3'],29,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:29.099,Pass,
,,,,,,,,,,,,,,,,1.028721,,,,,,,,,,,,e52d39f3-a236-48af-bad4-451545aaf363,3230,,,"[79.3, 76.6]",3775583,81,,,,,-1.7370788,,Right Foot,,,,"[76.9, 62.3]",,Ground Pass,,14.5,,,Lucy Bronze,10178.0,,,,,,,2,Regular Play,Janine Elizabeth Beckie,4992.0,Right Wing,157,Manchester City WFC,746,['288aaef3-bc3c-420c-9604-5b83f9ebafda'],32,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:32.905,Pass,
,,,,,,,,,,,,,,,,1.969709,,,,,,,,,,,,988cfa85-0026-4c9b-9302-045bdb370be2,3233,,,"[76.9, 61.8]",3775583,81,,,,,-1.6867783,,Right Foot,,,,"[74.5, 41.2]",,Ground Pass,,20.739334,,,Keira Walsh,4658.0,,,,,,,2,Regular Play,Lucy Bronze,10178.0,Right Back,157,Manchester City WFC,746,['da7c68a1-7895-4cb1-9cea-1f3c6bc1d382'],35,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:35.051,Pass,
,,,,,,,,,,,,,,,,1.446024,,,,,,,,,,,,f7776eb9-066d-4e3b-9b44-ac847648bfae,3236,,,"[74.6, 41.2]",3775583,81,,,,,-1.3715957,,Right Foot,,,,"[78.9, 19.9]",,Ground Pass,,21.729704,,,Demi Stokes,4651.0,,,,,,,2,Regular Play,Keira Walsh,4658.0,Center Defensive Midfield,157,Manchester City WFC,746,['850a37dc-a9be-4816-955d-f43e4fde2fd4'],37,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:37.249,Pass,
,,,,,,,,,,,,,,,,1.039072,,,,,,,,,,,,13b1e696-6c24-4c1e-b5ee-9a000f8c5803,3239,,,"[83.4, 17.9]",3775583,81,,,,,-0.879943,,Left Foot,,,,"[93.9, 5.2]",,Ground Pass,,16.478472,,,Georgia Stanway,4643.0,,,,,,,2,Regular Play,Demi Stokes,4651.0,Left Back,157,Manchester City WFC,746,['d04b710a-5611-4f11-a8a2-58e26892ecc4'],40,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:36:40.118,Pass,
