ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.319883,,,,,,,,,,,,,,52905d11-1c97-4d8f-80a3-a9105ac14f88,121,,"[31.4, 16.5]",3754025,2,,,,-0.66620535,,Left Foot,,,,"[50.1, 1.8]",,Low Pass,,23.78613,,,,,Patrick van Aanholt,3321.0,,,,,Recovery,1,Regular Play,John O''Shea,16890.0,Center Back,8,Sunderland,41,"['03f92d8e-5fd0-4236-9860-82999229d3e9', '54b9dee6-b985-47e1-866f-be0fae42a660', 'bdb9a48d-c06f-4aa0-b382-599bed348655']",37,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:37.967,Pass,True
,,,,,,,,,,,,,,,,1.456646,,,,,,,,,,,,,,92a354dd-e562-4a1b-ac01-e2d98b4884c6,123,,"[50.1, 1.8]",3754025,2,,,,0.75771296,,Left Foot,,,,"[66.8, 17.6]",,Ground Pass,,22.98978,,,,,Jermain Defoe,3337.0,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Wing Back,8,Sunderland,41,['610de5bf-94e1-421e-9673-7828fbd2f4f8'],40,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:40.287,Pass,
,,,,,,,,,,,,,,,,1.291642,,,,,,,,,,,,,,831d5696-6d8b-4e3e-967d-fbb4bd717e5f,127,,"[67.3, 18.4]",3754025,2,,,,2.2702003,,Right Foot,,,,"[56.7, 31.0]",,Ground Pass,,16.465721,,,Incomplete,,Yann Gérard M''Vila,4429.0,,,,,,1,Regular Play,Jermain Defoe,3337.0,Left Center Forward,8,Sunderland,41,"['a42545b0-bf6c-4f7a-8531-55e8194182c4', 'c5f2f432-09bf-47ed-97d8-3da7fea610f4']",42,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:42.083,Pass,
,,,,,,,,,,,,,,,,3.095348,,,,,,,,,,,,,,a662e79f-f72c-480a-9fc3-53e362f1502c,131,,"[61.4, 49.4]",3754025,2,,,,0.6266811,,Right Foot,,,,"[98.0, 75.9]",,Low Pass,,45.18639,,,Incomplete,,Willian Borges da Silva,3472.0,,,,,,1,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,8,Sunderland,41,"['23e9d5a7-589c-486a-b68f-e787e00806f1', 'aab313cd-27ff-43d3-9b45-1375110ab0ea']",44,,,,,,,,,,,,,,,,,,,Chelsea,33,00:02:44.847,Pass,
,,,,,,,,,,,,,,,,2.567913,,,,,,,,,,,,,,a25a56c8-fcfa-4580-8d4a-e3e7654991ac,136,,"[18.0, 3.7]",3754025,2,,,,-0.1234295,,Left Foot,,,,"[44.6, 0.4]",,High Pass,,26.803917,,,,,Patrick van Aanholt,3321.0,,,,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,8,Sunderland,41,"['4e296e24-c4cd-4100-a1a3-d9943f7440cf', 'c43a49a2-2537-4359-80aa-599a5660d4cd']",49,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:49.939,Pass,True
,,,,,,,,,,,,,,,,2.309109,,,,,,,,,,,,,,f3a7d686-f5ad-4a8d-9076-ce7f4e7c4402,139,,"[45.7, 1.4]",3754025,2,,,,0.37564024,,Left Foot,,,True,"[52.8, 4.2]",,Low Pass,,7.632169,,,,,Jermain Defoe,3337.0,,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Wing Back,8,Sunderland,41,"['0a929162-610f-4e55-bed2-fa6b00e2150c', '8a644e4a-ec7a-4e00-b238-2848b4f1d9be']",52,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:52.507,Pass,True
,,,,,,,,,,,,,,,,1.37765,,,,,,,,,,,,,,5e5e2541-fe05-40d1-b299-ec0de2ae4b8d,144,,"[58.1, 6.1]",3754025,2,,,,1.5526165,,Right Foot,,,,"[58.5, 28.1]",,Ground Pass,,22.003635,,,,,Ola Toivonen,4417.0,,,,,,1,Regular Play,Jermain Defoe,3337.0,Left Center Forward,8,Sunderland,41,"['4b03f2e7-de1a-4715-bf80-97f6f562893b', '9387eeb2-7d41-4101-ba4c-6ad9cadb4159']",56,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:56.132,Pass,True
,,,,,,,,,,,,,,,,1.269513,,,,,,,,,,,,,,1dd48f9b-8205-4318-9213-2fe4f740dd1f,147,,"[59.1, 26.3]",3754025,2,,,,2.9074361,,Right Foot,,,,"[48.2, 28.9]",,Ground Pass,,11.205802,,,,,Yann Gérard M''Vila,4429.0,,,,,,1,Regular Play,Ola Toivonen,4417.0,Right Center Midfield,8,Sunderland,41,['3c2d33af-3a85-4cef-9ed7-f13245468d3f'],57,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:57.688,Pass,
,,,,,,,,,,,,,,,,3.713223,,,,,,,,,,,,,,ead959a7-d5a7-4f34-a6b7-9713cf0ecf7f,150,,"[48.2, 28.9]",3754025,2,,,,1.6965657,,Right Foot,,,,"[46.0, 46.3]",,Ground Pass,,17.538528,,,,,Sebastián Coates Nión,6300.0,,,,,,1,Regular Play,Yann Gérard M''Vila,4429.0,Center Defensive Midfield,8,Sunderland,41,['668d7fa6-cb88-41c5-b2e1-53a0fcf06dc1'],59,,,,,,,,,,,,,,,,,,,Sunderland,41,00:02:59.615,Pass,
,,,,,,,,,,,,,,,,1.358535,,,,,,,,,,,,,,68f86330-b1a0-4b08-9bb3-9cd2f17dc6ad,153,,"[49.2, 62.8]",3754025,3,,,,0.29414415,,Right Foot,,,,"[79.9, 72.1]",,High Pass,,32.077717,,,Incomplete,,Billy Jones,10503.0,,,,,,1,Regular Play,Sebastián Coates Nión,6300.0,Right Center Back,8,Sunderland,41,"['887d9325-98a8-442d-974d-a7a3ca55173e', '903a8eb4-47bc-4dc0-9122-b0222001a088', '989fe8bf-7cb4-4a29-8156-2bc76c19b8cf']",3,,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:03.328,Pass,True
,,,,,,,,,,,,,,,,1.04135,,,,,,,,,,,,,,7978c156-28ad-4a24-82d3-f85e13383e7f,156,,"[92.2, 80.0]",3754025,3,,,,-0.1905181,,,,,,"[106.2, 77.3]",,Low Pass,,14.25798,,,Incomplete,,Duncan Watmore,22281.0,,,,,Throw-in,1,From Throw In,Billy Jones,10503.0,Right Wing Back,9,Sunderland,41,"['5754ec94-5fde-4283-8bdb-21d49dfb6490', 'f17dce40-3542-4bf3-8e18-b95d53667ef8']",26,,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:26.581,Pass,
,,,,,,,,,,,,,,,,0.858157,,,,,,,,,,,,,,50a9453e-e77f-4d12-939a-46d5dff1b67b,165,,"[15.2, 6.0]",3754025,3,,,,0.0,,Right Foot,,,,"[31.1, 6.0]",,Ground Pass,,15.9,,,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,Recovery,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,10,Chelsea,33,['3c601700-5758-4b69-8969-b439719d9896'],29,,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:29.804,Pass,
,,,,,,,,,,,,,,,,1.138838,,,,,,,,,,,,,,cfa34414-255b-4482-b580-649fdad146cd,168,,"[33.3, 5.8]",3754025,3,,,,-2.3036115,,Right Foot,,,,"[31.5, 3.8]",,Ground Pass,,2.6907248,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,10,Chelsea,33,['d1c3e65b-2e6e-4755-9dc1-667916b504b5'],30,,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:30.704,Pass,
,,,,,,,,,,,,,,,,2.221866,,,,,,,,,,,,,,a57c1c5a-20ac-4e26-9da7-803d33a95ce9,174,,"[32.3, 6.0]",3754025,3,True,,,1.7694011,,Right Foot,,,,"[29.1, 21.9]",,Ground Pass,,16.218817,,,,,John Terry,20287.0,,,,,Free Kick,1,From Free Kick,César Azpilicueta Tanco,3957.0,Left Back,11,Chelsea,33,['539d68ad-2694-40c3-9280-994039786cd7'],45,,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:45.316,Pass,
,,,,,,,,,,,,,,,,1.308829,,,,,,,,,,,,,,ebd9e86d-ac52-4aa0-af0e-0e2ddbb36dc1,176,,"[18.9, 24.7]",3754025,3,True,,,2.259507,,Left Foot,,,,"[5.4, 41.1]",,Ground Pass,,21.241705,,,,,Thibaut Courtois,3509.0,,,,,,1,From Free Kick,John Terry,20287.0,Left Center Back,11,Chelsea,33,['19d02428-aaf8-4542-80dc-55491e2fd08e'],48,,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:48.929,Pass,
,,,,,,,,,,,,,,,,3.788081,,,,,,,,,,,,,,563f2900-f30d-430c-9619-0c760cb2239f,178,,"[5.7, 40.6]",3754025,3,,,,0.0,,Left Foot,,,,"[71.1, 40.6]",,High Pass,,65.4,,,Incomplete,,Diego da Silva Costa,5198.0,,,,,,1,From Free Kick,Thibaut Courtois,3509.0,Goalkeeper,11,Chelsea,33,"['71d191f5-259f-4c16-a8e1-37e550383d83', 'e9d3010e-f687-4539-b27a-f29d913412fe']",50,,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:50.238,Pass,
,,,,,,,,,,,,,,,,1.418614,,,,,,,,,,,,,,e9d3010e-f687-4539-b27a-f29d913412fe,181,,"[49.0, 39.5]",3754025,3,,,True,-0.15907237,,,,,,"[67.7, 36.5]",,High Pass,,18.939114,,,Incomplete,,Jack Rodwell,18751.0,,,,,Recovery,1,From Free Kick,Younes Kaboul,4746.0,Left Center Back,11,Chelsea,33,"['563f2900-f30d-430c-9619-0c760cb2239f', '63e69207-378f-4cd3-b87f-302ac21b3138', '829961f9-d2e3-4ca4-950c-4d1b2dfb4d9c', '8c921004-cb0a-4a34-808a-d8b79b9473b9']",54,,,,,,,,,,,,,,,,,,,Sunderland,41,00:03:54.026,Pass,True
,,,,,,,,,,,,,,,,0.723079,,,,,,,,,,,,,,1676e822-8053-4619-91cd-6fa0e5fc7e86,185,,"[49.2, 46.8]",3754025,3,,,,-1.4135683,,Left Foot,,,,"[50.5, 38.6]",,Ground Pass,,8.302409,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Center Midfield,11,Chelsea,33,['30d61d99-8805-41d9-920f-7038958b98ee'],57,,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:57.268,Pass,
,,,,,,,,,,,,,,,,1.730867,,,,,,,,,,,,,,19d0b52e-1ddf-4208-8381-b37ed83deaf1,187,,"[50.5, 38.6]",3754025,3,,,,2.2780929,,Left Foot,,,,"[39.9, 51.0]",,Ground Pass,,16.313185,,,,,Kurt Happy Zouma,3456.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,11,Chelsea,33,['655d4e87-1534-49ab-861b-b6c420ee3929'],57,,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:57.991,Pass,
,,,,,,,,,,,,,,,,0.893565,,,,,,,,,,,,,,778831d3-7444-4f2e-a4e0-d97be22dc0cd,189,,"[36.3, 52.4]",3754025,3,,,,-0.7246036,,Right Foot,,,,"[42.4, 47.0]",,Ground Pass,,8.146778,,,,,Nemanja Matić,3381.0,,,,,,1,From Free Kick,Kurt Happy Zouma,3456.0,Right Center Back,11,Chelsea,33,['80d0f9d5-2b3f-449e-95e0-60411fcac5ab'],59,,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:59.722,Pass,
,,,,,,,,,,,,,,,,1.40659,,,,,,,,,,,,,,0f0c36e2-d052-4d9c-aa01-d3140ca27d56,192,,"[42.4, 47.0]",3754025,4,,,,0.009345522,,Left Foot,,,,"[63.8, 47.2]",,Ground Pass,,21.400934,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Nemanja Matić,3381.0,Left Center Midfield,11,Chelsea,33,['b262c4f5-79ab-43b7-a2d2-af864cf75814'],1,,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:01.983,Pass,
,,,,,,,,,,,,,,,,0.624678,,,,,,,,,,,,,,c4a142ef-c6e8-480e-a82d-35f5c051b703,196,,"[68.1, 49.4]",3754025,4,,,,0.47335604,,Right Foot,,,,"[72.2, 51.5]",,Ground Pass,,4.6065173,,,,,Willian Borges da Silva,3472.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,11,Chelsea,33,"['05cdf66c-1ec8-4440-b1e5-c99094d964e6', '8eab2cbf-28eb-49f9-9181-e193a80edc80']",3,,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:03.917,Pass,True
,,,,,,,,,,,,,,,,1.814639,,,,,,,,,,,,,,e5a865a9-5cce-4e20-ae25-0a6166802ae4,201,,"[95.8, 56.4]",3754025,4,,,,0.5043774,,Right Foot,,,,"[108.3, 63.3]",,Ground Pass,,14.277955,,,,,Diego da Silva Costa,5198.0,,,,,,1,From Free Kick,Willian Borges da Silva,3472.0,Right Wing,11,Chelsea,33,"['1c872fb4-e21a-4286-8af2-9a517c065f5b', '848a57f4-3cb5-4ab2-a9bd-c2e07e95304a']",9,,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:09.341,Pass,True
,,,,,,,,,,,,,,,,2.166146,,,,,,,,,,,,,,f4802ec6-9934-409c-ae3c-403c3813d83c,203,,"[108.4, 61.6]",3754025,4,,,,2.927121,,Left Foot,,,,"[98.3, 63.8]",,Ground Pass,,10.336827,,,,,Branislav Ivanović,5594.0,,,,,,1,From Free Kick,Diego da Silva Costa,5198.0,Center Forward,11,Chelsea,33,['8b9d5da7-7f80-403f-ade0-b9ee89ffc784'],11,,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:11.156,Pass,
,,,,,,,,,,,,,,,,0.166727,,,,,,,,,,,,,,3f273820-8139-4d1c-bb60-13774a1c746a,205,,"[98.3, 63.8]",3754025,4,,,,-0.60916346,,Right Foot,,,,"[102.6, 60.8]",,Low Pass,,5.2430906,,,Incomplete,,,,,,,,,1,From Free Kick,Branislav Ivanović,5594.0,Right Back,11,Chelsea,33,['868935c2-0332-44de-ac00-54b60d6fe30a'],13,,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:13.322,Pass,
,,,,,,,,,,,,,,,,1.707731,,,,,,,,,,,,,,430c26ed-8817-4fa0-a4e0-b6ccac24d13f,207,,"[120.0, 80.0]",3754025,4,,,,-1.8253555,2043fb94-b670-447c-8dca-0e680df5d8bb,Right Foot,,,,"[109.8, 40.8]",True,High Pass,,40.50531,,,,True,Branislav Ivanović,5594.0,,,Outswinging,,Corner,1,From Corner,Willian Borges da Silva,3472.0,Right Wing,12,Chelsea,33,['796e866a-955f-4162-ac89-a3ccd414760a'],52,,,,,,,,,,,,,,,,,,,Chelsea,33,00:04:52.205,Pass,
,,,,,,,,,,,,,,,,2.915151,,,,,,,,,,,,,,2478bf33-e9ca-42b7-8e41-3dacce396a79,213,,"[60.0, 40.0]",3754025,5,True,,,2.9065804,,Right Foot,,,,"[52.9, 41.7]",,Ground Pass,,7.300685,,,,,Sebastián Coates Nión,6300.0,,,,,Kick Off,1,From Kick Off,Duncan Watmore,22281.0,Right Center Forward,14,Sunderland,41,['92e5028e-4086-4a8b-bc09-5af8b65ccb24'],45,,,,,,,,,,,,,,,,,,,Sunderland,41,00:05:45.618,Pass,
,,,,,,,,,,,,,,,,4.639434,,,,,,,,,,,,,,99ee0ae6-6cb0-44b1-a4e6-d2b64f41d0b0,215,,"[38.8, 58.1]",3754025,5,,,,-0.07316111,,Right Foot,,,,"[119.3, 52.2]",,High Pass,,80.71592,,,Incomplete,,,,,,,,,1,From Kick Off,Sebastián Coates Nión,6300.0,Right Center Back,14,Sunderland,41,['e5c4c70c-f467-404c-b2ab-952434e5a2a0'],49,,,,,,,,,,,,,,,,,,,Sunderland,41,00:05:49.922,Pass,
,,,,,,,,,,,,,,,,4.596094,,,,,,,,,,,,,,c5ee468f-dbab-42b6-9d35-b989cb2eab0d,217,,"[2.6, 29.7]",3754025,6,True,,,0.57687527,,Drop Kick,,,,"[79.9, 80.0]",,High Pass,,92.22462,,,Out,,Branislav Ivanović,5594.0,,True,,,,1,Regular Play,Thibaut Courtois,3509.0,Goalkeeper,15,Chelsea,33,['20935141-92c1-43c6-8223-2fe0c7b42832'],5,,,,,,,,,,,,,,,,,,,Chelsea,33,00:06:05.041,Pass,
,,,,,,,,,,,,,,,,1.673622,,,,,,,,,,,,,,92648db8-f326-4ce7-b74b-0105aa8034b8,219,,"[46.2, 0.1]",3754025,6,,,,0.22776596,,,,,,"[61.3, 3.6]",,High Pass,,15.500322,,,Incomplete,,Ola Toivonen,4417.0,,,,,Throw-in,1,From Throw In,Patrick van Aanholt,3321.0,Left Wing Back,16,Sunderland,41,"['4352b2cb-d37c-4029-be22-f3fce560c31b', '91ddd06c-01aa-48fa-b07f-34fc5b6f579c']",31,,,,,,,,,,,,,,,,,,,Sunderland,41,00:06:31.326,Pass,
,,,,,,,,,,,,,,,,1.250763,,,,,,,,,,,,,,91ddd06c-01aa-48fa-b07f-34fc5b6f579c,222,,"[58.8, 76.5]",3754025,6,,,True,0.113150984,,,,,,"[67.6, 77.5]",,High Pass,,8.856636,,,,,Willian Borges da Silva,3472.0,,,,,Recovery,1,From Throw In,Nemanja Matić,3381.0,Left Center Midfield,16,Sunderland,41,"['7dbe6100-1386-4141-8ff4-9babe26cd209', '92648db8-f326-4ce7-b74b-0105aa8034b8', '9545d110-1e9f-4d8f-9c46-f54f40d2f3a9']",32,,,,,,,,,,,,,,,,,,,Chelsea,33,00:06:32.999,Pass,True
,,,,,,,,,,,,,,,,0.661766,,,,,,,,,,,,,,6f108400-c168-4bd3-9176-08416a0e93f8,225,,"[67.6, 77.5]",3754025,6,,,,0.22545837,,Right Foot,,,,"[78.5, 80.0]",,High Pass,,11.1830225,,,Out,,,,,,,,,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,16,Sunderland,41,,34,,,,,,,,,,,,,,,,,,,Chelsea,33,00:06:34.639,Pass,
,,,,,,,,,,,,,,,,0.449747,,,,,,,,,,,,,,9ed24448-7d9c-4998-9867-12426f116291,226,,"[41.6, 0.1]",3754025,6,True,,,1.9207389,,,,,,"[36.6, 13.8]",,Low Pass,,14.583896,,,,,Younes Kaboul,4746.0,,,,,Throw-in,1,From Throw In,Patrick van Aanholt,3321.0,Left Wing Back,17,Sunderland,41,['b03f2b45-055f-45ca-8c5b-fd9899d310bd'],47,,,,,,,,,,,,,,,,,,,Sunderland,41,00:06:47.563,Pass,
,,,,,,,,,,,,,,,,1.006934,,,,,,,,,,,,,,8bf2b4b1-ae65-4898-89f1-8da38d61ab10,228,,"[36.6, 13.8]",3754025,6,True,,,-0.89308804,,Left Foot,,,,"[46.5, 1.5]",,Ground Pass,,15.789237,,,,,Patrick van Aanholt,3321.0,,,,,,1,From Throw In,Younes Kaboul,4746.0,Left Center Back,17,Sunderland,41,['f53f526e-2452-403a-b5f9-901a04d23611'],48,,,,,,,,,,,,,,,,,,,Sunderland,41,00:06:48.013,Pass,
,,,,,,,,,,,,,,,,0.811668,,,,,,,,,,,,,,14b30a4c-d022-4f4d-a0f9-6a0c99713fff,231,,"[76.0, 80.0]",3754025,6,,,,-1.3557814,,,,,,"[77.9, 71.3]",,Low Pass,,8.905055,,,,,Diego da Silva Costa,5198.0,,,,,Throw-in,1,From Throw In,Willian Borges da Silva,3472.0,Right Wing,18,Chelsea,33,['8c9cc6cd-c4cb-45a8-b124-b4be8fba81e4'],52,,,,,,,,,,,,,,,,,,,Chelsea,33,00:06:52.626,Pass,
,,,,,,,,,,,,,,,,0.664483,,,,,,,,,,,,,,975ef9b2-015c-4231-b4ad-8ff10f84accf,233,,"[77.9, 71.3]",3754025,6,,,,2.330559,,Right Foot,,,,"[74.1, 75.3]",,Ground Pass,,5.517246,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,18,Chelsea,33,['3183b451-5887-4976-aff7-93e2ff37f6b4'],53,,,,,,,,,,,,,,,,,,,Chelsea,33,00:06:53.438,Pass,
,,,,,,,,,,,,,,,,0.72095,,,,,,,,,,,,,,855c05e8-baf9-4d0e-be34-197f1204b111,235,,"[72.8, 74.8]",3754025,6,,,,-1.1990874,,Right Foot,,,,"[77.4, 63.0]",,Ground Pass,,12.664912,,,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,18,Chelsea,33,['42d7d7f4-475a-4c03-9e6f-3e072404a935'],54,,,,,,,,,,,,,,,,,,,Chelsea,33,00:06:54.102,Pass,
,,,,,,,,,,,,,,,,0.834917,,,,,,,,,,,,,,bd37c9f0-fd44-439a-8f7b-d20f188abb7a,237,,"[77.4, 63.0]",3754025,6,,,,0.31845024,,Right Foot,,,,"[86.5, 66.0]",,Ground Pass,,9.581754,,,,,Diego da Silva Costa,5198.0,,,,,,1,From Throw In,Oscar dos Santos Emboaba Júnior,40122.0,Center Attacking Midfield,18,Chelsea,33,['2ddc541e-fc7f-4c92-ac4e-38dd9ec93ce7'],54,,,,,,,,,,,,,,,,,,,Chelsea,33,00:06:54.823,Pass,
,,,,,,,,,,,,,,,,0.755852,,,,,,,,,,,,,,26e41c4e-7e03-4a5d-90a5-c6aedfd92e64,240,,"[86.5, 66.0]",3754025,6,,,,-1.97829,,Left Foot,,,,"[80.5, 52.1]",,Ground Pass,,15.139683,,,,,Oscar dos Santos Emboaba Júnior,40122.0,,,,,,1,From Throw In,Diego da Silva Costa,5198.0,Center Forward,18,Chelsea,33,['9dc357d5-0483-42a1-a41c-ce95697edb6f'],55,,,,,,,,,,,,,,,,,,,Chelsea,33,00:06:55.698,Pass,
,,,,,,,,,,,,,,,,2.214369,,,,,,,,,,,,,,e5b7bee9-435f-4ad3-bb00-1b9464b12410,248,,"[16.4, 39.3]",3754025,8,,,,-1.3344233,,Keeper Arm,,,,"[23.0, 11.9]",,Low Pass,,28.183683,,,,,Younes Kaboul,4746.0,,,,,,1,From Keeper,Costel Fane Pantilimon,6871.0,Goalkeeper,20,Sunderland,41,['eeba692f-1132-4c53-80d5-bcc8f42e9a25'],19,,,,,,,,,,,,,,,,,,,Sunderland,41,00:08:19.405,Pass,
,,,,,,,,,,,,,,,,3.655621,,,,,,,,,,,,,,99bfbe10-19bb-4151-945f-b0d8982c1084,252,,"[23.5, 8.3]",3754025,8,,,,-0.12295083,,Left Foot,,,,"[76.1, 1.8]",,High Pass,,53.000095,,,Incomplete,,,,,,,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,21,Sunderland,41,"['da263e2c-efe4-46e7-b142-5fd4dbcc1b7d', 'f77231f6-1857-472c-8424-c2e621238d8b']",22,,,,,,,,,,,,,,,,,,,Sunderland,41,00:08:22.358,Pass,True
,,,,,,,,,,,,,,,,2.667617,,,,,,,,,,,,,,2c4256df-064c-4c73-a69c-140659aab456,255,,"[41.3, 75.7]",3754025,8,,,,-2.3665748,,Right Foot,,,,"[26.7, 61.4]",,Ground Pass,,20.436487,,,,,Kurt Happy Zouma,3456.0,,,,,,1,Regular Play,Branislav Ivanović,5594.0,Right Back,22,Chelsea,33,['6e76e695-8b17-45b7-a998-0fd9ee2565c3'],28,,,,,,,,,,,,,,,,,,,Chelsea,33,00:08:28.280,Pass,
,,,,,,,,,,,,,,,,1.599997,,,,,,,,,,,,,,c63256e6-0831-46d0-ab02-63710f810527,258,,"[18.8, 57.8]",3754025,8,,,,-1.276,,Left Foot,,,,"[26.3, 33.1]",,Ground Pass,,25.813562,,,,,John Terry,20287.0,,,,,,1,Regular Play,Kurt Happy Zouma,3456.0,Right Center Back,22,Chelsea,33,['3f5b2e31-69a4-4068-b4c7-8b056d68f3d5'],31,,,,,,,,,,,,,,,,,,,Chelsea,33,00:08:31.028,Pass,
,,,,,,,,,,,,,,,,0.937845,,,,,,,,,,,,,,182fe830-7adb-41b2-b663-9908ba5d4481,261,,"[28.9, 27.5]",3754025,8,,,,-0.879943,,Right Foot,,,,"[39.4, 14.8]",,Ground Pass,,16.478472,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,John Terry,20287.0,Left Center Back,22,Chelsea,33,['7ae9b42b-4005-42cf-accb-4f5bef144275'],34,,,,,,,,,,,,,,,,,,,Chelsea,33,00:08:34.712,Pass,
,,,,,,,,,,,,,,,,1.295342,,,,,,,,,,,,,,8c14a654-14c5-48e1-9683-8b4a2fd9f6fe,264,,"[41.3, 15.1]",3754025,8,,,,0.42702606,,Right Foot,,,,"[60.2, 23.7]",,Ground Pass,,20.764633,,,,,Diego da Silva Costa,5198.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,22,Chelsea,33,['bcf2ff60-d6fa-4d29-861d-8a121885b1f4'],36,,,,,,,,,,,,,,,,,,,Chelsea,33,00:08:36.520,Pass,
,,,,,,,,,,,,,,,,0.719997,,,,,,,,,,,,,,524e5f32-285a-4c06-9c3e-35cb5bace21a,268,,"[57.1, 18.7]",3754025,8,,,,-2.905684,,Right Foot,,,,"[46.7, 16.2]",,Ground Pass,,10.696261,,,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,Diego da Silva Costa,5198.0,Center Forward,22,Chelsea,33,"['497814a4-86f7-4e4a-92cd-da7c1c7df2c3', '7b81c0c3-45bd-4a46-bae7-1c0acd0640a5']",38,,,,,,,,,,,,,,,,,,,Chelsea,33,00:08:38.599,Pass,True
,,,,,,,,,,,,,,,,0.939985,,,,,,,,,,,,,,f171906a-89c4-40cf-936c-d70812944f6b,270,,"[46.7, 16.2]",3754025,8,,,,-1.0158006,,Right Foot,,,,"[56.0, 1.2]",,Ground Pass,,17.649078,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Left Back,22,Chelsea,33,['194bfc37-adff-4e4f-b79b-9ee65769bd50'],39,,,,,,,,,,,,,,,,,,,Chelsea,33,00:08:39.319,Pass,
