ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,53d9fbb6-bdcc-407a-8eb7-e3bd0681433a,1610,,"[66.2, 24.0]",3754169,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ola Toivonen,4417.0,Center Attacking Midfield,103,Sunderland,41,['c62dc206-f985-45dc-a0b5-f5f0aaadd076'],30,,,,,,,,,,,,,,,,,Sunderland,41,00:44:30.263,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,545a3984-1fe4-48ed-a727-3341697cd4e2,1613,,"[72.1, 53.1]",3754169,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Callum Wilson,3616.0,Center Forward,103,Sunderland,41,['988e32b3-8201-42d9-a3dc-8a166e245982'],32,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:32.407,Duel,True
,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,5d9a9f3c-eb86-4a2f-97ee-13d929f354ac,1638,,"[27.4, 44.9]",3754169,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Younes Kaboul,4746.0,Left Center Back,104,AFC Bournemouth,28,['5553f193-8098-4f24-9afb-c3b36bf30ab2'],48,,,,,,,,,,,,,,,,,Sunderland,41,00:44:48.066,Duel,True
,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,393dcfee-f59b-48e9-a9e2-de18080bf00c,1649,,"[40.4, 4.7]",3754169,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremain Lens,16457.0,Right Wing,104,AFC Bournemouth,28,['ee177566-4d5f-4547-8ca9-f5f8f8b1df12'],56,,,,,,,,,,,,,,,,,Sunderland,41,00:44:56.168,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,a3542351-5096-4e01-9535-5fc4be458180,1665,,"[85.9, 11.3]",3754169,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lee Tomlin,4738.0,Center Attacking Midfield,107,AFC Bournemouth,28,['ae69ffed-aa0e-4c57-a28e-ba91f6a27dfa'],44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:45:44.543,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,ac5d503c-7de0-4878-aa21-fade5119673a,1698,,"[3.0, 53.9]",3754169,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Billy Jones,10503.0,Right Back,108,AFC Bournemouth,28,['7ca984a4-f5e9-42c0-aaf4-d613feedc741'],17,,,,,,,,,,,,,,,,,Sunderland,41,00:46:17.298,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,3bb033a5-2ad0-4506-b39b-052eabd62ffc,1700,,"[106.6, 39.8]",3754169,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Callum Wilson,3616.0,Center Forward,109,AFC Bournemouth,28,['83cf570d-ff15-4216-ab06-f2cce28fa8b0'],47,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:46:47.790,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,719bbcd9-92bc-4126-a05b-f3c17cb7ce60,1747,,"[7.8, 7.0]",3754169,47,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,110,Sunderland,41,['a8ab84fb-1fec-44fa-b409-71f4e2b666f7'],44,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:47:44.872,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,41afd2b0-1fd8-433f-858f-16df04098c89,1795,,"[72.4, 51.6]",3754169,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Matt Ritchie,3049.0,Right Midfield,112,AFC Bournemouth,28,['e1b26401-f689-445a-8d47-37e798a88dff'],34,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:00:34.523,Duel,True
,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,e5047caf-9a4e-460b-b7cf-7512a5913f76,1839,,"[78.5, 52.7]",3754169,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrew Surman,3344.0,Right Defensive Midfield,116,Sunderland,41,['af9b1f1e-f323-43aa-9be2-e1b055fa8fd8'],41,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:41.295,Duel,True
,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,53ea528e-ea49-4f43-937a-7714ebac32e6,1880,,"[17.5, 64.6]",3754169,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Coates Nión,6300.0,Right Center Back,118,Sunderland,41,['143c5694-07e3-40b1-a28b-b1e11df7297a'],23,,,,,,,,,,,,,,,,,Sunderland,41,00:02:23.666,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,d7e591ae-0793-47c8-9d8c-8885a812a02e,1922,,"[50.5, 5.9]",3754169,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Younes Kaboul,4746.0,Left Center Back,120,AFC Bournemouth,28,['0da28785-5b37-4e76-a8d9-33ed7a06c434'],40,,,,,,,,,,,,,,,,,Sunderland,41,00:03:40.681,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,85d44c04-e111-45b3-92e3-ff41a33b8589,1956,,"[69.4, 0.7]",3754169,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,123,AFC Bournemouth,28,['b4929a48-5629-4d50-9dcc-b015fc24cf02'],22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:22.888,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,f4e2576d-40a1-4678-9d27-26dd4cdabc26,1995,,"[35.7, 31.4]",3754169,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick van Aanholt,3321.0,Left Back,127,Sunderland,41,['2785c08a-d9e8-4e0e-b8d5-eb5f85347261'],34,,,,,,,,,,,,,,,,,Sunderland,41,00:05:34.166,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,a9689e99-9b25-408c-9758-471465584364,2016,,"[68.4, 52.6]",3754169,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ola Toivonen,4417.0,Center Attacking Midfield,127,Sunderland,41,['6099c706-629b-4c54-a937-500a196e84dc'],0,,,,,,,,,,,,,,,,,Sunderland,41,00:06:00.358,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,921c6ed6-92a1-4bf1-9e99-d8c97e6854de,2028,,"[6.1, 74.2]",3754169,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Back,127,Sunderland,41,['f6af5798-df9e-40b9-b67c-21c3e111db22'],15,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:15.803,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,8ec1cea3-1de9-4f35-b0fd-9a2b8e845222,2041,,"[26.8, 31.1]",3754169,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Simon Francis,3608.0,Right Back,128,Sunderland,41,['43406ae0-06a0-4bfb-a4dd-061cd5019c77'],53,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:53.225,Duel,True
,,,,,,,,,True,,,,,Aerial Lost,0.0,,,,,,,,,,,,774e4a07-fb26-4878-99e1-d8a1ac5b61a0,2134,,"[63.7, 59.8]",3754169,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matt Ritchie,3049.0,Right Midfield,133,Sunderland,41,['08951238-b747-485b-b4cd-f6866fb9b8f6'],40,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:40.656,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,b457285f-479c-4a86-aece-298dba856ca2,2146,,"[72.2, 46.5]",3754169,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jermain Defoe,3337.0,Center Forward,133,Sunderland,41,['dc96c02f-3769-429e-8725-d5da55560dd0'],53,,,,,,,,,,,,,,,,,Sunderland,41,00:09:53.594,Duel,True
,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,929ee77b-87b2-472e-b690-93b97664f532,2180,,"[10.4, 64.0]",3754169,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Billy Jones,10503.0,Right Back,134,AFC Bournemouth,28,['1a8af0cb-0a50-49d9-bec5-eec5ac5c44ba'],36,,,,,,,,,,,,,,,,,Sunderland,41,00:10:36.502,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,2d2c0aa0-8b46-499b-97a6-a05a204d5f81,2198,,"[82.4, 62.9]",3754169,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ola Toivonen,4417.0,Center Attacking Midfield,137,Sunderland,41,['3b38419c-26f2-4486-bf51-4102da553df0'],54,,,,,,,,,,,,,,,,,Sunderland,41,00:11:54.374,Duel,True
,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,1dff1e18-1f42-42cf-b35d-e92b4e8f70da,2236,,"[13.7, 8.9]",3754169,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlie Daniels,3345.0,Left Back,140,Sunderland,41,['768bbcee-c10a-44c2-908f-1891e0cdb1b4'],53,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:12:53.418,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,62a82ca2-2c63-466a-94cf-fddae522ab8f,2249,,"[93.3, 50.0]",3754169,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jermain Defoe,3337.0,Center Forward,140,Sunderland,41,['09238d86-d1e2-48cd-9018-b3cdfee39ab0'],14,,,,,,,,,,,,,,,,,Sunderland,41,00:13:14.418,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,97475607-7d2c-47d6-b4a8-40161ed10d88,2259,,"[64.3, 51.6]",3754169,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lee Tomlin,4738.0,Center Attacking Midfield,141,AFC Bournemouth,28,['c6b87c26-234a-4ad0-8da0-9ac34655d7e2'],23,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:13:23.101,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,18b58ba7-ec75-40ef-87e7-a9d9ae09dde7,2283,,"[20.7, 21.9]",3754169,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Coates Nión,6300.0,Right Center Back,142,Sunderland,41,['f611db07-77c2-4099-bf00-c38fa53cc053'],44,,,,,,,,,,,,,,,,,Sunderland,41,00:13:44.275,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,08043d3f-cffa-4ae3-8246-6a7592990143,2363,,"[69.7, 29.8]",3754169,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick van Aanholt,3321.0,Left Back,147,Sunderland,41,['1d49cea2-6788-47f5-ae96-9ddf3248ee10'],44,,,,,,,,,,,,,,,,,Sunderland,41,00:15:44.119,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,507e4b61-412d-4063-9ee4-a80bb941724b,2375,,"[65.2, 13.8]",3754169,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Pugh,3646.0,Left Midfield,148,AFC Bournemouth,28,['a38aa1ec-94b9-4fa1-9c5e-e46147b9593d'],27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:27.361,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,198393b8-6097-43d7-97c2-9d2ee5edf0f9,2382,,"[43.2, 8.5]",3754169,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dan Gosling,3343.0,Left Defensive Midfield,148,AFC Bournemouth,28,['9ae8b1f7-a23d-4fb5-b8ba-2a6468f2f069'],30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:30.195,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,f6b16c5f-cabf-46ab-a525-1112b71d0efd,2467,,"[3.7, 36.7]",3754169,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Younes Kaboul,4746.0,Left Center Back,153,AFC Bournemouth,28,['1c5af2d4-74f3-4033-8387-63ac4f274e0f'],45,,,,,,,,,,,,,,,,,Sunderland,41,00:19:45.765,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,730a7ce6-89f5-4d23-8d2c-cc94a97fade2,2489,,"[13.5, 53.6]",3754169,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabio Borini,7171.0,Left Wing,154,Sunderland,41,['67df9d67-2446-4ad8-8561-e82e5b0381d6'],4,,,,,,,,,,,,,,,,,Sunderland,41,00:20:04.022,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,13894331-07a1-4d4c-ae59-cbca00a5ecd3,2537,,"[30.2, 20.9]",3754169,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younes Kaboul,4746.0,Left Center Back,156,Sunderland,41,['bc86d591-5c85-44f2-98eb-a83a17518541'],43,,,,,,,,,,,,,,,,,Sunderland,41,00:20:43.189,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,03f389fc-ae9a-4086-be28-7f109fcea8eb,2648,,"[58.9, 78.5]",3754169,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabio Borini,7171.0,Left Wing,160,Sunderland,41,['19c5ca25-a7d5-4734-b220-98f3c86364b5'],15,,,,,,,,,,,,,,,,,Sunderland,41,00:23:15.267,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,de478c75-2d59-4507-938a-fd4dbe636df4,2753,,"[65.7, 28.5]",3754169,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ola Toivonen,4417.0,Center Attacking Midfield,165,Sunderland,41,['4332e71d-8013-46ee-bb55-98efe8b8b9c3'],59,,,,,,,,,,,,,,,,,Sunderland,41,00:27:59.081,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,6c87ae11-6b31-468e-b904-e65aff6a045e,2760,,"[44.9, 70.6]",3754169,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Francis,3608.0,Right Back,166,AFC Bournemouth,28,['033a0bf3-10ac-413d-b91a-f7d294d02930'],3,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:28:03.253,Duel,True
,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,2c261c24-98c2-49d4-b502-8ab6387e9a99,2840,,"[5.9, 15.7]",3754169,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Charlie Daniels,3345.0,Left Back,174,Sunderland,41,['9cf54bcb-cf1b-4ef2-88e2-9b0b102ea071'],19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:31:19.661,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,ee2e21af-91ba-402a-8461-bcf562dcc34c,2843,,"[56.0, 73.5]",3754169,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Billy Jones,10503.0,Right Back,175,AFC Bournemouth,28,['a269de04-37b2-4601-a116-9cbb6e7473f2'],58,,,,,,,,,,,,,,,,,Sunderland,41,00:31:58.127,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,bf541735-927e-442f-a7e6-b9b12fc905a0,2906,,"[27.4, 43.6]",3754169,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steve Cook,3341.0,Right Center Back,178,Sunderland,41,['74a21ace-1520-4851-87f5-586545ba1da1'],53,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:33:53.434,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,9695589a-ac27-4067-b9a2-4cbd4c6e7f2d,2915,,"[26.8, 58.1]",3754169,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Simon Francis,3608.0,Right Back,178,Sunderland,41,['b1373e6b-9933-4bbe-9f51-6b80811fed8b'],8,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:34:08.475,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,7fe859a9-b27e-44ac-b227-5d2c795340b0,2935,,"[53.0, 19.6]",3754169,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Fletcher,9554.0,Center Forward,180,Sunderland,41,['2e661fe4-e18f-44c5-b52e-c8854efaa52a'],27,,,,,,,,,,,,,,,,,Sunderland,41,00:34:27.902,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,98730386-f88a-49e4-852a-bee6d5a5387f,3018,,"[39.6, 1.1]",3754169,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charlie Daniels,3345.0,Left Back,188,AFC Bournemouth,28,['d977eebe-9163-4917-9260-b84fce8099b1'],14,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:14.886,Duel,True
,,,,,,,,,True,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,5f8ad8f2-ceaf-45b0-8c7f-ea7a695bd6d2,3021,,"[77.7, 79.4]",3754169,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Fletcher,9554.0,Center Forward,188,AFC Bournemouth,28,['1018f092-34cf-4af8-88a8-a5f1a613bd2a'],16,,,,,,,,,,,,,,,,,Sunderland,41,00:37:16.694,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,d9e13182-e727-4c89-93cb-ffe831bdaa2f,3077,,"[16.0, 37.6]",3754169,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastián Coates Nión,6300.0,Right Center Back,191,AFC Bournemouth,28,['fac31626-6120-41ab-b237-e9d3d777644d'],57,,,,,,,,,,,,,,,,,Sunderland,41,00:39:57.194,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,d14e832f-554a-4e0a-a303-858fe65c4071,3097,,"[61.6, 56.3]",3754169,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matt Ritchie,3049.0,Right Midfield,192,Sunderland,41,['f99dfed3-e846-4645-8cc3-523243800dc1'],47,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:40:47.632,Duel,True
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,098c0e12-1a95-4250-94ee-7d6ba1219a44,3104,,"[32.5, 48.0]",3754169,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Francis,3608.0,Right Back,192,Sunderland,41,['bdb8617a-6084-40a4-82e9-6cd1cef603e6'],53,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:40:53.193,Duel,True
,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,9c2daab1-f91e-47f9-9950-31eea8c29fab,3165,,"[79.2, 69.3]",3754169,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ola Toivonen,4417.0,Center Attacking Midfield,197,AFC Bournemouth,28,['0de7169e-9a0f-4d29-881e-c68f0a80a87f'],9,,,,,,,,,,,,,,,,,Sunderland,41,00:43:09.426,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,d8cc29b5-f459-4d44-abee-f413dba5614e,3179,,"[92.8, 14.4]",3754169,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eunan O''Kane,13248.0,Center Attacking Midfield,198,Sunderland,41,['8a206e4e-aae4-47f3-9981-513e56021725'],13,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:13.605,Duel,True
,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,bf5bbcb3-b175-4277-8f6c-88d7c2142315,3205,,"[75.7, 37.7]",3754169,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glenn Murray,3085.0,Center Forward,200,Sunderland,41,['a1f11c54-60c0-4d85-96d0-a19ffd6cf675'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:37.602,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,22933338-5f21-40ad-8bd4-2f921d917471,3275,,"[110.9, 44.8]",3754169,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ola Toivonen,4417.0,Center Attacking Midfield,202,Sunderland,41,['80663f69-c022-445f-9371-4dea4f4b4cb6'],0,,,,,,,,,,,,,,,,,Sunderland,41,00:46:00.443,Duel,True
,,,,,,,,,True,,,,Won,Tackle,0.0,,,,,,,,,,,,af9d7f3d-14ab-42b2-b325-2bbc23315f6b,3357,,"[39.7, 56.2]",3754169,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastián Coates Nión,6300.0,Right Center Back,207,Sunderland,41,['c1c21a13-d345-422a-8576-92946eb407d8'],1,,,,,,,,,,,,,,,,,Sunderland,41,00:48:01.249,Duel,True
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,d4c91169-58aa-48b4-bd6e-7d4591b90559,3401,,"[11.3, 46.7]",3754169,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Simon Francis,3608.0,Right Back,208,Sunderland,41,['6aa88eb3-3d9f-4d00-82ce-e969a394b866'],27,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:49:27.958,Duel,True
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e077b6cd-14bf-4d1b-b88d-290db2c1adbc,99,,"[42.0, 78.1]",3754169,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,4,Sunderland,41,['fa832ccf-9222-4beb-88b9-3410f83b0c36'],36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:01:36.601,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,098597f7-d3b8-41d3-afbc-a63d3f3f6e83,236,,"[31.2, 68.2]",3754169,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,15,AFC Bournemouth,28,"['6a58afb7-27b7-4a24-afc2-8c07a55dde3c', 'a916ccc2-9f30-4913-bc1b-cef43bad4e06']",30,,,,,,,,,,,,,,,,,Sunderland,41,00:06:30.782,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,98958f65-8666-4a4f-acf1-69ec3a035ec0,265,,"[40.9, 65.0]",3754169,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,16,AFC Bournemouth,28,['7e60ed83-e961-4dca-8ed1-a840943c4fdc'],12,,,,,,,,,,,,,,,,,Sunderland,41,00:07:12.238,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4358b8dd-e6d9-45d5-8818-8c4f14453d5a,317,,"[67.2, 59.3]",3754169,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Callum Wilson,3616.0,Center Forward,19,Sunderland,41,['1df17de1-9d8f-4a35-a907-ca4151e722f5'],25,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:25.141,Foul Committed,
,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,0b01d727-d8eb-41df-ad38-0c13a8efd071,365,,"[52.6, 25.9]",3754169,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ola Toivonen,4417.0,Center Attacking Midfield,26,AFC Bournemouth,28,['be111aea-cdae-47b3-83b5-2325b2117226'],14,,,,,,,,,,,,,,,,,Sunderland,41,00:11:14.841,Foul Committed,
,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,2fb45a8f-b251-48bf-8d71-891b5af1ece4,379,,"[67.8, 76.4]",3754169,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,27,Sunderland,41,"['77ad4be0-47ea-4bc5-af8c-16825228b9c5', 'fb59ca01-1f76-45c7-822c-4b247b3519d4']",22,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:11:22.856,Foul Committed,
,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,0119dec1-3e6a-4751-bcca-43000bb59c69,515,,"[38.0, 63.4]",3754169,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastián Coates Nión,6300.0,Right Center Back,35,AFC Bournemouth,28,['74514b13-e832-4179-8622-d3d262454872'],56,,,,,,,,,,,,,,,,,Sunderland,41,00:13:56.908,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,585080d7-45b3-4cc7-8268-263aa20b82f1,535,,"[64.5, 45.5]",3754169,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dan Gosling,3343.0,Left Defensive Midfield,37,Sunderland,41,['a7182f8c-3d09-46e6-b0c6-2903bd39b056'],9,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:15:09.727,Foul Committed,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,45e1eabc-a224-4ea5-af0a-1a6a29af4c27,580,,"[7.2, 5.6]",3754169,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,40,Sunderland,41,['9d7f4952-00fa-4bcf-a4d2-8da0a8318299'],36,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:16:36.922,Foul Committed,
