ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,"[42.8, 2.4]",,,,,,,,,,,,6.287011,,,,,,,,,,,,,03c5040f-18a5-429d-8e37-937c0420cb87,3161,,"[22.8, 13.0]",3754265,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Heung-Min Son,3083.0,Left Wing,175,Arsenal,1,"['0ede8ca4-a7e1-4db6-983c-df16c945c029', '1711fb0f-2da0-408b-8589-e566654f6f78', '5d5abe2f-3794-4085-9722-c919d338dc96']",50,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:38:50.563,Carry,True
,,"[55.1, 77.6]",,,,,,,,,,,,0.959723,,,,,,,,,,,,,98213877-d126-4a1d-baeb-361d0667eb39,3169,,"[57.4, 77.6]",3754265,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Per Mertesacker,3475.0,Right Center Back,175,Arsenal,1,"['373c53d2-c00e-47e7-bfc0-7397b6c4c277', '44de06d2-858d-4d7c-9096-712a73bbe835']",0,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:00.057,Carry,
,,"[9.2, 60.6]",,,,,,,,,,,,0.04,,,,,,,,,,,,,f641ab2a-e65a-48e6-b305-81f0153847ae,3173,,"[8.6, 60.5]",3754265,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Petr Čech,3461.0,Goalkeeper,175,Arsenal,1,"['45db12dc-6fd7-48fd-857e-601597722dc7', '804ac101-1966-4a87-9598-35f978b4b736', 'c9352c73-73cc-44e2-9283-1b148be0ebb5']",5,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:05.397,Carry,True
,,"[14.0, 28.9]",,,,,,,,,,,,4.012041,,,,,,,,,,,,,729d6432-2703-4a92-8022-055ebd5c1d48,3180,,"[9.5, 26.1]",3754265,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Hugo Lloris,3099.0,Goalkeeper,175,Arsenal,1,"['256eb499-e7ba-4c99-afdb-e4e9107a1722', 'ce57778e-85d4-44d9-a773-ee51f7900be1']",15,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:15.610,Carry,
,,"[47.4, 38.9]",,,,,,,,,,,,1.081779,,,,,,,,,,,,,b607fc22-8056-424c-acbf-af8d25f8832c,3183,,"[44.4, 41.0]",3754265,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laurent Koscielny,3394.0,Left Center Back,175,Arsenal,1,"['71744382-79c8-417d-b9c0-c474ea1103c4', '8ee4b6a5-25cf-491e-9b34-12d4d9f3d179']",23,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:23.136,Carry,
,,"[85.8, 7.3]",,,,,,,,,,,,10.387454,,,,,,,,,,,,,86755b61-40ab-4c75-a1b6-0a9ddc81784e,3186,,"[52.3, 14.2]",3754265,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,175,Arsenal,1,"['66c8a1b1-53dd-49f0-bb64-a5ef78c7f6a9', 'cd77c556-8b17-4ec4-87cd-2ec23e07af5a']",25,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:25.698,Carry,
,,"[64.3, 4.2]",,,,,,,,,,,,4.106193,,,,,,,,,,,,,46e6a8c7-458c-4378-b884-1d4cd266684a,3189,,"[75.0, 29.2]",3754265,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,175,Arsenal,1,"['4141e9fc-be35-4f52-892b-05c33d85876a', '750293a3-9059-4bb2-8a35-ca03bc956fc9', 'f63ca29f-27f5-4e01-9f21-fd2d0fa438d3']",36,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:36.915,Carry,True
,,"[78.1, 4.8]",,,,,,,,,,,,0.523943,,,,,,,,,,,,,871b357d-f61f-48ec-b206-1826ac46ef6f,3194,,"[72.2, 4.3]",3754265,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieran Gibbs,3528.0,Left Wing,175,Arsenal,1,"['1b219481-e510-488c-8b96-27b66eed2fb2', '1f4e6269-3b72-44a7-b8f7-fad17c27f486', '51c42a37-1b2b-4925-99c2-dcde05ccb5ac', 'b2de43e4-5806-461c-b5b5-2d0dd62f8a0b']",41,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:41.792,Carry,True
,,"[8.7, 75.5]",,,,,,,,,,,,3.687874,,,,,,,,,,,,,4d5182e3-fb12-4e0e-b8dd-57a5ce503fb9,3199,,"[33.6, 71.3]",3754265,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Right Wing,175,Arsenal,1,"['65378ae4-4312-4c56-8915-3f7aaa38f717', 'ac726386-dfc1-4f9d-a209-098389b5c21d', 'aea1ba5f-2c41-40e0-8fb4-347907b15f65']",44,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:39:44.115,Carry,True
,,"[93.9, 13.5]",,,,,,,,,,,,1.364899,,,,,,,,,,,,,30864400-5f7a-45a1-a06f-bb4df0b30002,3203,,"[91.6, 12.5]",3754265,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,176,Arsenal,1,"['1fffcb01-0311-46f1-922c-e67dfac00d64', '9d06fb2a-4495-48bd-8a3f-570f5135a1e3', 'dc575469-a984-4c40-9b85-bd72d91dba25']",54,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:54.727,Carry,True
,,"[98.7, 20.7]",,,,,,,,,,,,0.715868,,,,,,,,,,,,,c1caa728-2275-4801-b8bc-6e1a9ee375c6,3207,,"[93.9, 13.5]",3754265,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,176,Arsenal,1,"['1fffcb01-0311-46f1-922c-e67dfac00d64', '406340a2-997f-42cc-be5b-36a79df1d639', '9d06fb2a-4495-48bd-8a3f-570f5135a1e3', 'd3b98ec9-49ea-4204-8d04-588fa4df880d', 'f4144232-4b1c-4b2c-ae3c-af700713e872']",56,,,,,,,,,,,,,,,,,,Arsenal,1,00:39:56.092,Carry,True
,,"[61.1, 70.3]",,,,,,,,,,,,3.54243,,,,,,,,,,,,,6ef3cc68-7fd3-4d69-9f25-bd6a0384a19a,3216,,"[48.4, 61.9]",3754265,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,177,Tottenham Hotspur,38,"['04fe09f6-c64b-4bcd-9241-12343c72d9d4', '125028e6-b7a0-416a-bd9b-64f74066d819', '243b9722-0a06-4606-ab23-cbba79417e15']",0,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:00.024,Carry,True
,,"[44.1, 13.5]",,,,,,,,,,,,1.333329,,,,,,,,,,,,,52bbd6bc-689c-4cf1-b67c-901e4bb5545e,3224,,"[42.6, 16.2]",3754265,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,178,Tottenham Hotspur,38,"['6c8c5eb4-6e89-4c0f-8bf1-23d57706745a', '8395098c-10f9-417a-97cb-eb571325a780', 'ed81a5e8-0bed-497d-a76e-348c0d588320']",27,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:27.294,Carry,True
,,"[87.9, 21.3]",,,,,,,,,,,,1.532927,,,,,,,,,,,,,6737c0b8-edc0-4813-9ae9-21949f5278ac,3234,,"[85.1, 24.9]",3754265,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kieran Gibbs,3528.0,Left Wing,179,Arsenal,1,"['4d93bf4d-7e41-4699-a9b2-c04f70a6283c', '7b9b2336-6c4a-4aee-8313-f458a5901994', 'c9b9eebe-b7d8-41a5-810a-e156128045c7']",53,,,,,,,,,,,,,,,,,,Arsenal,1,00:40:53.587,Carry,True
,,"[12.6, 73.1]",,,,,,,,,,,,1.522356,,,,,,,,,,,,,d0f64db4-4aa5-49f1-946c-440a96cf2e88,3240,,"[21.4, 61.1]",3754265,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Mason,40127.0,Left Defensive Midfield,180,Tottenham Hotspur,38,"['291b6690-d1e5-4c56-aa09-1e3cd55ca110', '33fa8369-507d-4a4b-80e7-cf5fbcb55f37', '9ed91e7d-e655-4ea3-a1f7-0cd23cecc19f']",56,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:40:56.031,Carry,True
,,"[4.6, 76.3]",,,,,,,,,,,,1.113167,,,,,,,,,,,,,b1b245ff-8c96-4f8d-b229-103da4b751df,3245,,"[4.6, 76.3]",3754265,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Mason,40127.0,Left Defensive Midfield,180,Tottenham Hotspur,38,"['77e93e84-3977-453d-9c0f-ab3beaf5b712', 'fac17a6e-ce03-46e8-8a0e-b018117b2946']",0,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:00.140,Carry,
,,"[67.6, 15.8]",,,,,,,,,,,,1.541174,,,,,,,,,,,,,85f891bd-893f-4877-8a8c-f0938df6148e,3252,,"[71.4, 25.4]",3754265,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,181,Arsenal,1,"['579e7d77-78ba-465b-a882-51563bdb4ff7', '84dbf712-29f1-4bd8-9fff-4e85bcc0ae0b', '9277bceb-8dbf-4de2-bd7f-fdd0dee7157a']",5,,,,,,,,,,,,,,,,,,Arsenal,1,00:41:05.112,Carry,True
,,"[81.8, 4.3]",,,,,,,,,,,,1.158974,,,,,,,,,,,,,34e08531-e34b-4839-9dac-3eb737466399,3255,,"[78.9, 4.6]",3754265,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,181,Arsenal,1,"['1a02de54-ba39-4af0-8073-0921b85b4197', '8ad6e2c3-f8bf-43ef-972d-53844486c18d']",7,,,,,,,,,,,,,,,,,,Arsenal,1,00:41:07.779,Carry,
,,"[99.0, 5.5]",,,,,,,,,,,,2.084511,,,,,,,,,,,,,4d32179c-93e7-40dc-ad45-33aeb0767a78,3258,,"[93.4, 5.2]",3754265,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Gibbs,3528.0,Left Wing,181,Arsenal,1,"['777d0127-db37-4a37-8dfe-88a7103f043b', 'd7e56944-ff88-4268-8654-278ae9aebb15']",9,,,,,,,,,,,,,,,,,,Arsenal,1,00:41:09.829,Carry,
,,"[101.0, 14.5]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,0ab4a532-c51a-4062-9b73-623263c79b55,3265,,"[101.0, 14.5]",3754265,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivier Giroud,3604.0,Center Forward,182,Arsenal,1,"['5509100b-1b47-4887-8543-a8a3f5b6aac6', 'f28d722a-e0aa-407a-b306-c45aa5c3cfb8']",30,,,,,,,,,,,,,,,,,,Arsenal,1,00:41:30.354,Carry,
,,"[94.8, 10.5]",,,,,,,,,,,,0.04,,,,,,,,,,,,,19491db0-063d-4ef8-8795-7f62ece9f82d,3271,,"[94.8, 10.5]",3754265,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,183,Arsenal,1,"['6a0db775-8e4c-4add-887e-99c7c086a71c', 'edd1b04f-690d-457a-81be-e78d8f408c3d']",41,,,,,,,,,,,,,,,,,,Arsenal,1,00:41:41.445,Carry,
,,"[97.1, 3.3]",,,,,,,,,,,,0.921835,,,,,,,,,,,,,eeca6f86-bb3e-426e-8d51-8e87910d45cf,3274,,"[96.8, 3.3]",3754265,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,183,Arsenal,1,"['8f66d296-1072-4a7d-82d7-48eb13adc40e', 'fc28872a-5edd-44ca-b9d8-05ced51e5e33']",41,,,,,,,,,,,,,,,,,,Arsenal,1,00:41:41.936,Carry,
,,"[94.4, 11.1]",,,,,,,,,,,,0.55211,,,,,,,,,,,,,ffc38c4a-8ea7-48c5-afb1-aa269932984c,3277,,"[94.1, 10.3]",3754265,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,183,Arsenal,1,"['3845374d-17ee-4395-b067-470ffd5d5da7', '3ce0bcc2-7d1d-4b0b-9dff-9e9dba5d84d2']",43,,,,,,,,,,,,,,,,,,Arsenal,1,00:41:43.214,Carry,
,,"[100.0, 16.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,b647e465-b2c6-437d-94ee-5ba0f973c79c,3280,,"[100.0, 16.0]",3754265,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Olivier Giroud,3604.0,Center Forward,183,Arsenal,1,"['a24fe247-facd-4b2f-8e47-2893da31fda9', 'f018b235-24d8-4a0c-acb2-ced91a9d0f7b']",44,,,,,,,,,,,,,,,,,,Arsenal,1,00:41:44.555,Carry,
,,"[16.6, 70.3]",,,,,,,,,,,,1.279723,,,,,,,,,,,,,e0405d9c-af4f-47fc-8a63-935c1672f2e9,3284,,"[15.0, 69.1]",3754265,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kyle Walker,3205.0,Right Back,183,Arsenal,1,"['cb9f307c-b605-4fe8-a62c-2ced3655f2c6', 'da5b6add-bd29-4477-bd4e-c08d8498f6ce']",45,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:41:45.298,Carry,
,,"[44.0, 24.5]",,,,,,,,,,,,0.892483,,,,,,,,,,,,,ce89cb51-86be-4d83-9489-8c83b0a9f9fa,3296,,"[44.0, 22.5]",3754265,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,183,Arsenal,1,"['82908e5f-c24f-427e-9c3a-9e55859f61c8', 'b695a26a-bbe1-497a-9657-ec5a93bac93d', 'b765de0d-03a2-45ac-9e34-e77add3ff75e', 'defd999a-fa4f-4d15-9652-c896d7aa01c7']",2,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:02.349,Carry,True
,,"[41.7, 23.9]",,,,,,,,,,,,1.435243,,,,,,,,,,,,,4f2f7a95-373d-4fef-9814-02c7e6a34be8,3299,,"[44.0, 24.5]",3754265,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,183,Arsenal,1,"['b695a26a-bbe1-497a-9657-ec5a93bac93d', 'b765de0d-03a2-45ac-9e34-e77add3ff75e', 'ca04f304-78e7-4c5c-8d70-d4681fa02396', 'defd999a-fa4f-4d15-9652-c896d7aa01c7']",3,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:03.241,Carry,True
,,"[33.8, 14.3]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,122e17dd-915e-489c-ab48-2e9f07eb8558,3303,,"[34.3, 16.6]",3754265,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laurent Koscielny,3394.0,Left Center Back,183,Arsenal,1,"['0a266585-29a2-4aae-b421-645fd9b060a0', '221c62ac-d79b-4740-9187-fe8293118f14', '67c94cf6-f544-46ee-bb7c-529b985a3a9c']",6,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:06.176,Carry,True
,,"[63.0, 57.0]",,,,,,,,,,,,0.403524,,,,,,,,,,,,,b1a419fa-6ea3-4f44-9d6f-4b88b94a4234,3311,,"[62.3, 60.2]",3754265,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Dannemann Eriksen,3043.0,Right Wing,183,Arsenal,1,"['1d31a91a-db34-4b72-ba94-c9dc4f70c2f5', '5a92e6a7-4128-44d8-9297-5a1285d1f868', 'afda5f62-05d4-4ffb-a84b-27cd72ad6341']",12,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:42:12.723,Carry,True
,,"[41.3, 40.6]",,,,,,,,,,,,0.017786002,,,,,,,,,,,,,76a17a23-a7d5-4035-abef-70feac843ea7,3317,,"[41.2, 39.6]",3754265,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Per Mertesacker,3475.0,Right Center Back,183,Arsenal,1,"['6421146a-72aa-451d-95c0-f8a4ede8a603', '7440775c-c649-4e0f-8190-4348aee8bf7c', '79a05dd0-4bdc-413a-ad84-57e0483c0d17']",16,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:16.624,Carry,True
,,"[48.0, 36.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,9a5bb31d-bd17-48b9-83e0-69ac96722f79,3320,,"[48.0, 36.5]",3754265,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Arteta Amatriain,42703.0,Right Back,183,Arsenal,1,"['0a01680e-c39c-487a-8d58-2664565dd54d', 'd1600ccd-71d9-4cb9-ab2e-a3a25b1037d0']",17,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:17.476,Carry,
,,"[62.9, 46.2]",,,,,,,,,,,,0.735465,,,,,,,,,,,,,60f2db6b-531d-42e5-bf16-4c9653886324,3323,,"[62.2, 46.2]",3754265,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,183,Arsenal,1,"['0a394ef1-0155-44bd-a89f-8d3f57bed8b3', '9ae6d35b-df7a-4f99-8699-61d3d7459aa1', 'b3d8aa09-072d-4396-a0b1-06c2a542dfac']",18,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:18.827,Carry,True
,,"[64.5, 46.8]",,,,,,,,,,,,0.667121,,,,,,,,,,,,,3284963f-a81c-47e5-8f84-4428300a48b7,3327,,"[62.9, 46.2]",3754265,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,183,Arsenal,1,"['0a394ef1-0155-44bd-a89f-8d3f57bed8b3', '34331903-4afd-43b5-b34d-0e40996d89e1', '3511c1cd-6657-4687-946c-8a09168d898f', 'a776fde1-e8b7-4b8d-8282-9af1451a8220', 'b3d8aa09-072d-4396-a0b1-06c2a542dfac']",19,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:19.563,Carry,True
,,"[75.6, 57.8]",,,,,,,,,,,,2.133971,,,,,,,,,,,,,2889fdda-7dcb-49f2-8548-af76548b372e,3330,,"[64.5, 46.8]",3754265,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,183,Arsenal,1,"['34331903-4afd-43b5-b34d-0e40996d89e1', '9668f4cf-6667-49c5-bb74-2ce49d8746b3', 'a776fde1-e8b7-4b8d-8282-9af1451a8220', 'fa375202-9514-476c-ad2e-e40ee8e8cc37']",20,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:20.230,Carry,True
,,"[110.6, 13.4]",,,,,,,,,,,,4.55392,,,,,,,,,,,,,da6220a9-f223-4d93-8acc-b488efb4ca76,3334,,"[116.1, 10.1]",3754265,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,183,Arsenal,1,"['81900209-9cc0-4ab1-ba68-245157319941', '8fdc1bcb-cf00-4fd7-b879-351b2cafe732']",27,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:27.303,Carry,
,,"[115.7, 25.8]",,,,,,,,,,,,1.599633,,,,,,,,,,,,,bcfd9839-2f24-4243-9dc3-3d59e670410e,3338,,"[108.8, 25.1]",3754265,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Arteta Amatriain,42703.0,Right Back,183,Arsenal,1,"['29e90c6a-c3a8-4cdf-80f6-3db784beb8c8', '8e620f92-f6b8-4596-93e0-4ab9c1567a14', 'a1bd090c-4956-4a1b-90aa-3023ea27cce1']",32,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:32.907,Carry,True
,,"[112.6, 12.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,89450ecf-8345-4d3e-9d5b-eb65da95d456,3341,,"[112.6, 12.8]",3754265,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kieran Gibbs,3528.0,Left Wing,183,Arsenal,1,"['14504729-de30-4147-8ece-7c41f3c3a03e', '6402c737-866f-4f20-ace3-648dc5165af6']",36,,,,,,,,,,,,,,,,,,Arsenal,1,00:42:36.102,Carry,
,,"[62.6, 44.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,e5276d81-7bc5-4231-b0c3-edf8024c6bc5,3353,,"[62.5, 43.8]",3754265,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivier Giroud,3604.0,Center Forward,185,Arsenal,1,"['58c10db3-ca3d-436c-96c9-e56aa3dbf62b', 'b6c6e1e1-f2b4-4a4b-9ad9-f1e6c9167fe5']",20,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:20.004,Carry,
,,"[62.6, 37.3]",,,,,,,,,,,,1.495293,,,,,,,,,,,,,67be5c92-dba3-4b61-82af-b32f13424c62,3356,,"[56.4, 42.0]",3754265,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kieran Gibbs,3528.0,Left Wing,185,Arsenal,1,"['92bf49c5-5ad4-47fe-af0a-1366cf87fdf1', 'c72d2e80-2293-4560-b622-5c6d0084f9cd']",20,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:20.763,Carry,
,,"[69.1, 11.5]",,,,,,,,,,,,2.025302,,,,,,,,,,,,,7cb2c354-edf4-453e-baf5-780035a5790b,3359,,"[64.7, 7.3]",3754265,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,185,Arsenal,1,"['a1f53bf5-a0fb-498b-b8e1-ae2d42c845e9', 'e24a603e-c59b-494d-8efa-871d7fb66f67']",25,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:25.651,Carry,
,,"[82.8, 28.0]",,,,,,,,,,,,1.197263,,,,,,,,,,,,,e7dc6f5d-c931-4b56-87e9-08804b0289f9,3362,,"[79.6, 24.5]",3754265,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivier Giroud,3604.0,Center Forward,185,Arsenal,1,"['2592d513-217d-4bd4-b6bd-3715f073bf16', '4d5fce4b-4120-405c-9f2b-bd6e9f5b6bcf', '83de3494-9e38-44e2-9344-b458c6e756dd']",28,,,,,,,,,,,,,,,,,,Arsenal,1,00:43:28.656,Carry,True
,,"[29.8, 1.1]",,,,,,,,,,,,4.05925,,,,,,,,,,,,,441aaa30-e610-41ea-b38c-a409be1cc237,3370,,"[8.5, 17.8]",3754265,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Harry Kane,10955.0,Center Forward,186,Arsenal,1,"['979484fe-7ab5-4f0b-a0bc-eeaecda34823', '97f0f11c-6394-4e68-9e43-830acd8f8d05']",6,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:44:06.542,Carry,
,,"[15.8, 44.3]",,,,,,,,,,,,3.940961,,,,,,,,,,,,,f6da45c0-9016-422f-b702-7b5d3b391b06,3373,,"[16.3, 59.9]",3754265,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Petr Čech,3461.0,Goalkeeper,186,Arsenal,1,"['554ca8cc-9582-4ab7-9fae-f69da10c251c', 'e7f2af2b-bd00-4f66-93b2-3338a4e1bbc7']",16,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:16.139,Carry,
,,"[36.8, 37.1]",,,,,,,,,,,,2.431112,,,,,,,,,,,,,1ec4c8d3-256a-4302-a3a0-d11be9da602e,3376,,"[32.4, 38.8]",3754265,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ignacio Monreal Eraso,3498.0,Left Back,186,Arsenal,1,"['0868209a-80f0-40d4-93d0-093c3208b20c', '4407efdb-0c95-4572-9357-594bd053806a']",21,,,,,,,,,,,,,,,,,,Arsenal,1,00:44:21.520,Carry,
,,"[14.6, 37.7]",,,,,,,,,,,,7.114755,,,,,,,,,,,,,7fdffb57-cf95-4516-9fb0-c0960cde2444,3381,,"[9.1, 36.3]",3754265,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hugo Lloris,3099.0,Goalkeeper,187,Tottenham Hotspur,38,"['0e73709f-6e1d-46c9-ab1d-ef5058843744', 'be2b1db5-394a-4903-a799-13845af02c06']",31,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:44:31.097,Carry,
,,"[83.3, 3.8]",,,,,,,,,,,,4.703887,,,,,,,,,,,,,9fd9654b-1a8f-4317-ac9e-a4d8f32f848b,3387,,"[63.5, 18.3]",3754265,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric Dier,10956.0,Right Defensive Midfield,187,Tottenham Hotspur,38,"['1c487670-7660-418c-993f-6869abdbe05a', 'c8e947ab-3b35-43ce-a62d-2a93a6122634']",43,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:44:43.615,Carry,
,,"[106.9, 24.5]",,,,,,,,,,,,3.103484,,,,,,,,,,,,,2b850ef3-16c1-4a68-a0ff-2e868513df05,3390,,"[87.1, 15.1]",3754265,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Harry Kane,10955.0,Center Forward,187,Tottenham Hotspur,38,"['49fd2379-af04-4e9f-bc41-03bbec782282', '6a2c1b8c-d92a-4ef0-96d9-a88d4882889f', '7bc14e6b-51ab-4342-8b92-fd679f8bb596']",49,,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:44:49.550,Carry,True
