ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,17a46260-a421-4249-a61d-972aafa3c028,2104,,,"[5.4, 55.5]",3754195,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moussa Sissoko,3091.0,Right Midfield,124,West Bromwich Albion,27,,25,,,,,,,,,,,,,,,,Newcastle United,37,00:20:25.623,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3d42acb2-a95c-470c-9d5a-6a2fe2fd415d,2120,,,"[67.2, 41.9]",3754195,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,127,West Bromwich Albion,27,['fbb387b6-1a90-4d8c-9fdd-b50a0a6efaa1'],2,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:02.994,Ball Recovery,
,True,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c0de4dea-3b23-4445-b2c0-7010e388f3a2,2135,,,"[30.2, 44.0]",3754195,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,127,West Bromwich Albion,27,['7102c957-21d7-4707-933c-d5acbd580075'],23,,,,,,,,,,,,,,,,Newcastle United,37,00:22:23.738,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ef9bb3e9-66b4-4c02-9a76-bf258e298f13,2137,,,"[87.3, 47.9]",3754195,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,127,West Bromwich Albion,27,,26,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:26.303,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ca53d730-c33a-41fa-ab7f-a61780566b29,2147,,,"[31.5, 32.4]",3754195,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,127,West Bromwich Albion,27,,29,,,,,,,,,,,,,,,,Newcastle United,37,00:22:29.629,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6a1aa2e7-df07-4408-bd80-0e6d6ef21add,2164,,,"[81.5, 28.8]",3754195,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Brunt,3541.0,Left Back,127,West Bromwich Albion,27,,43,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:43.971,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,706e51fd-a3b7-4104-8aa0-4ddb168dc6c6,2175,,,"[75.3, 74.6]",3754195,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,127,West Bromwich Albion,27,,54,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:54.246,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,48145a1b-ed37-4de7-971a-07a394e40c5c,2179,,,"[27.5, 27.4]",3754195,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cheik Ismaël Tioté,42900.0,Right Defensive Midfield,128,Newcastle United,37,,57,,,,,,,,,,,,,,,,Newcastle United,37,00:22:57.595,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d57101b8-88b5-4a9b-add4-0a69efb4f94c,2244,,,"[18.7, 53.1]",3754195,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,129,West Bromwich Albion,27,,11,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:24:11.328,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,63dbf3fa-ce38-40cd-b2c2-55c76cd13a41,2264,,,"[3.1, 35.7]",3754195,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karl Darlow,3649.0,Goalkeeper,131,Newcastle United,37,['16f45801-2ff7-4c7f-b904-f671a526d589'],18,,,,,,,,,,,,,,,,Newcastle United,37,00:25:18.091,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,780dd7a9-318f-4749-855b-3966671c2987,2305,,,"[56.6, 20.5]",3754195,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Center Attacking Midfield,134,West Bromwich Albion,27,,8,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:27:08.388,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,18369a79-a901-4bff-9783-3140b2b0cec7,2365,,,"[26.7, 50.7]",3754195,73,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,136,West Bromwich Albion,27,['e496adcf-1ded-4a90-844a-83940a6ad2a0'],48,,,,,,,,,,,,,,,,Newcastle United,37,00:28:48.576,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3f3d4269-3353-49e4-a751-f03f89071ebb,2375,,,"[117.5, 36.9]",3754195,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jonathan Grant Evans,11012.0,Left Center Back,137,West Bromwich Albion,27,,22,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:22.715,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,93f9efb4-45a0-48b3-b14e-3c8b8f2f9268,2378,,,"[117.5, 36.9]",3754195,74,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jonathan Grant Evans,11012.0,Left Center Back,137,West Bromwich Albion,27,,23,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:29:23.248,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,394caf63-b90b-4365-aeca-294d1afbe6f2,2395,,,"[31.3, 26.2]",3754195,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Left Center Forward,139,Newcastle United,37,,46,,,,,,,,,,,,,,,,Newcastle United,37,00:29:46.481,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,05931523-b08b-412a-a51d-92f284a9a469,2456,,,"[27.5, 42.7]",3754195,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georginio Wijnaldum,3567.0,Left Midfield,143,West Bromwich Albion,27,,20,,,,,,,,,,,,,,,,Newcastle United,37,00:31:20.772,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,381389a9-828c-4ec5-9683-7707109de0df,2490,,,"[103.6, 60.9]",3754195,77,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Saido Berahino,4630.0,Center Attacking Midfield,146,West Bromwich Albion,27,,41,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:32:41.611,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,11ef918d-475e-448b-80cc-49bc838284b5,2513,,,"[30.5, 43.1]",3754195,79,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gareth McAuley,3596.0,Right Center Back,148,West Bromwich Albion,27,['96b17835-d81d-4e6b-b5f5-4b6b72abc985'],10,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:34:10.950,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9a8c9154-5b6e-4f19-955f-c8ad99ee55b5,2544,,,"[53.9, 17.5]",3754195,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Darren Fletcher,4022.0,Right Defensive Midfield,150,Newcastle United,37,,27,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:35:27.487,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2264a923-a321-4058-ab73-ed5d0b7e859b,2609,,,"[20.6, 50.1]",3754195,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jack Colback,9649.0,Left Defensive Midfield,152,West Bromwich Albion,27,['e1ff8252-e558-443e-9074-7ba81e839db4'],17,,,,,,,,,,,,,,,,Newcastle United,37,00:37:17.274,Ball Recovery,True
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,87a84bc3-bb33-47a3-9754-976feaaf01bc,2624,,,"[11.1, 2.6]",3754195,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Left Center Forward,153,Newcastle United,37,['b1bf6c8f-63f5-4c66-96c7-f28f11a8eb04'],38,,,,,,,,,,,,,,,,Newcastle United,37,00:37:38.400,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1818d280-1fcd-4855-b725-f9b8f63b206b,2645,,,"[38.6, 53.9]",3754195,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,154,West Bromwich Albion,27,,1,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:01.762,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1e075679-4d64-4ab1-9260-fc463048c219,2663,,,"[116.7, 78.3]",3754195,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Saido Berahino,4630.0,Center Attacking Midfield,154,West Bromwich Albion,27,,34,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:34.131,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cd3311c7-3c18-4996-911f-8bab338c3eb4,2750,,,"[111.7, 13.5]",3754195,88,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stéphane Sessègnon,2966.0,Right Midfield,159,West Bromwich Albion,27,,6,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:43:06.318,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b8ffb5b6-f5f9-4e70-a218-2e6ef74386a0,2803,,,"[67.2, 54.7]",3754195,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Darren Fletcher,4022.0,Right Defensive Midfield,163,West Bromwich Albion,27,,39,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:46:39.367,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bfab1bcd-d5a9-4bb3-a601-889fcfb44f3e,2808,,,"[12.1, 35.2]",3754195,91,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karl Darlow,3649.0,Goalkeeper,164,Newcastle United,37,['02d132bd-3e90-485b-b3ba-16a241f31a50'],44,,,,,,,,,,,,,,,,Newcastle United,37,00:46:44.056,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ca3196b0-9d3b-45ea-a7f2-c61d72822991,2818,,,"[30.0, 46.2]",3754195,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,165,West Bromwich Albion,27,,1,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:47:01.525,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e42b94ff-87cc-4f9b-910d-74bb7f4f93e6,2839,,,"[75.9, 61.6]",3754195,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rickie Lambert,40124.0,Center Forward,166,West Bromwich Albion,27,['fe843b42-6e8c-47b8-8479-226cc45a741a'],0,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:48:00.438,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8ac7acc4-0d42-4976-82e1-87435272437a,2861,,,"[76.8, 66.7]",3754195,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darren Fletcher,4022.0,Right Defensive Midfield,168,West Bromwich Albion,27,,40,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:48:40.733,Ball Recovery,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,289013f0-be7d-4fc3-b2ff-b2defa2abbd8,26,,,"[3.8, 6.3]",3754195,0,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Grant Evans,11012.0,Left Back,3,Newcastle United,37,['588cb902-750b-4618-82ca-5782320deb5d'],25,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:25.943,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c4da3446-782f-4392-b4b4-01da9845d1ab,34,,,"[10.0, 8.3]",3754195,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Claudio Ariel Yacob,3967.0,Left Defensive Midfield,4,Newcastle United,37,['db1d673f-5bfa-48c7-9efd-1f28f4e87cbf'],48,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:00:48.850,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6be17a92-6257-49c0-b3c8-9ee5fc87c6c2,95,,,"[10.4, 42.4]",3754195,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chancel Mbemba Mangulu,3044.0,Right Center Back,6,West Bromwich Albion,27,['070d1646-d473-493a-826e-278854e3eb2c'],31,,,,,,,,,,,,,,,,Newcastle United,37,00:02:31.878,Block,
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,88719aba-a541-4c6b-97a6-b68eb1a59030,99,,,"[1.3, 39.2]",3754195,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,6,West Bromwich Albion,27,['08c289ef-90bd-40d8-88b3-6e5e34abf899'],33,,,,,,,,,,,,,,,,Newcastle United,37,00:02:33.639,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fd5d2995-33de-43eb-9e1d-8498a58f008c,355,,,"[11.8, 39.3]",3754195,8,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Dummett,3065.0,Left Back,17,West Bromwich Albion,27,['388d82c8-a0ad-447b-b207-3bdfe284ba3e'],32,,,,,,,,,,,,,,,,Newcastle United,37,00:08:32.232,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1b4b18a9-8f2f-4226-ada9-31c817237120,386,,,"[10.1, 38.1]",3754195,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Chancel Mbemba Mangulu,3044.0,Right Center Back,19,West Bromwich Albion,27,['0527e418-9959-4b5f-bf2c-153e46c8a882'],54,,,,,,,,,,,,,,,,Newcastle United,37,00:09:54.514,Block,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,79350f24-0982-4707-af1c-154494a19dc9,409,,,"[62.1, 76.9]",3754195,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Stéphane Sessègnon,2966.0,Right Midfield,21,West Bromwich Albion,27,['cb63b975-a0c0-4cd4-8eb3-be67281e97b2'],55,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:10:55.982,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6c61453c-5767-4170-88cd-61f1fa6516de,440,,,"[82.1, 22.7]",3754195,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,22,West Bromwich Albion,27,['4c09dc6e-1b3f-4117-b3c2-600e2e17aaa4'],2,,,,,,,,,,,,,,,,Newcastle United,37,00:12:02.443,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1c509fbb-4ff3-4e1d-bf86-28789b5d8271,513,,,"[72.8, 42.4]",3754195,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,27,Newcastle United,37,['a97080e7-5e38-4f1f-99fa-12051ade4d9a'],5,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:14:05.009,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cd752e52-9b3f-49a7-8786-18f99e97cb5a,529,,,"[4.5, 25.7]",3754195,14,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,28,West Bromwich Albion,27,['b76e01a8-966f-4ae4-b709-a7be7e166efa'],20,,,,,,,,,,,,,,,,Newcastle United,37,00:14:20.501,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f6c3f887-bc08-404e-9eee-a721c45360fe,543,,,"[13.3, 78.7]",3754195,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moussa Sissoko,3091.0,Right Midfield,30,West Bromwich Albion,27,['d1d47695-da49-400b-9707-21f743bc677c'],23,,,,,,,,,,,,,,,,Newcastle United,37,00:15:23.952,Block,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,0ad2e7e9-aec8-4829-8fe0-dd754b05a916,642,,,"[34.7, 34.2]",3754195,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,37,Newcastle United,37,['ba96145a-67d7-4d7f-bccf-b30aef6af9ec'],0,,,,,,,,,,,,,,,,Newcastle United,37,00:19:00.619,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d84b2c2a-7824-4bf7-9fbb-97c122bc9590,691,,,"[10.6, 46.0]",3754195,20,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth McAuley,3596.0,Right Center Back,38,Newcastle United,37,['31a8490b-f0e2-483d-b028-6502e2bfb44c'],6,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:06.627,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,11965b58-1e35-49fa-9ade-f48a052e9874,696,,,"[110.1, 41.0]",3754195,20,,,True,,,,,,,,,,,,,,,,,,,,,1,From Corner,Chancel Mbemba Mangulu,3044.0,Right Center Back,39,Newcastle United,37,,43,,,,,,,,,,,,,,,,Newcastle United,37,00:20:43.235,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,478cca22-5987-4abe-8c1a-62037bdab184,751,,,"[62.7, 73.9]",3754195,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Craig Dawson,3523.0,Right Back,45,West Bromwich Albion,27,,12,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:23:12.221,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,afbcf55d-9ae3-4c8e-b1da-bae256171a74,849,,,"[9.5, 41.4]",3754195,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabricio Coloccini,26207.0,Left Center Back,51,West Bromwich Albion,27,['369871d4-25d3-4d83-8b21-6bce3157debb'],47,,,,,,,,,,,,,,,,Newcastle United,37,00:27:47.876,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3dab5160-a3bd-4717-89a1-d49cc876c645,1085,,,"[4.5, 46.6]",3754195,34,,,True,,,,,,,,,,,,,,,,,,,,,1,From Corner,Chancel Mbemba Mangulu,3044.0,Right Center Back,65,West Bromwich Albion,27,['dcb9489c-58f4-4b9c-9f09-3daad139f8cb'],55,,,,,,,,,,,,,,,,Newcastle United,37,00:34:55.001,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f6c64739-f1c2-4a46-be5d-5b2fe38509fb,1094,,,"[10.3, 28.5]",3754195,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jack Colback,9649.0,Left Defensive Midfield,66,West Bromwich Albion,27,['fa66857a-d62c-4370-b4b3-204c9c834775'],28,,,,,,,,,,,,,,,,Newcastle United,37,00:35:28.297,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,abe64cba-16e1-40ef-b109-4a46506b4bf4,1095,,,"[6.1, 28.1]",3754195,35,,,True,,,,,,,,,,,,,,,,,,,,,1,From Corner,Moussa Sissoko,3091.0,Right Midfield,66,West Bromwich Albion,27,,28,,,,,,,,,,,,,,,,Newcastle United,37,00:35:28.555,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5b099f3d-5fe6-4109-83eb-e4150f9a8504,1145,,,"[11.7, 36.2]",3754195,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabricio Coloccini,26207.0,Left Center Back,67,West Bromwich Albion,27,['34d0d856-a462-4161-8afa-65e19c8639e2'],47,,,,,,,,,,,,,,,,Newcastle United,37,00:36:47.920,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,216b3722-2772-42a5-81bd-34b6a2da20cb,1191,,,"[3.9, 54.2]",3754195,38,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gareth McAuley,3596.0,Right Center Back,70,Newcastle United,37,['cce5b2f2-1834-4b38-93f5-36193b450214'],11,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:38:11.748,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c30e3bab-e7b9-4a3e-b2ef-48d3bb45a836,1214,,,"[11.6, 36.8]",3754195,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cheik Ismaël Tioté,42900.0,Right Defensive Midfield,74,West Bromwich Albion,27,['2ab1431b-7ccd-4064-a1fe-524144187085'],51,,,,,,,,,,,,,,,,Newcastle United,37,00:39:51.478,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4fa4de8f-3ddf-4cb2-b30b-9c6a12d2bf38,1284,,,"[41.3, 43.8]",3754195,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cheik Ismaël Tioté,42900.0,Right Defensive Midfield,80,West Bromwich Albion,27,,52,,,,,,,,,,,,,,,,Newcastle United,37,00:41:52.000,Block,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,27274abb-7bfd-489e-b376-bf913d865e9e,1352,,,"[82.9, 78.4]",3754195,43,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Left Center Forward,83,West Bromwich Albion,27,,28,,,,,,,,,,,,,,,,Newcastle United,37,00:43:28.762,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d3e83feb-3dcd-4974-825a-08a03bb3c627,1375,,,"[25.1, 47.0]",3754195,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,85,Newcastle United,37,['9d96c657-bd16-4da9-92b5-9f3de361dcc2'],15,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:15.269,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cea31bb7-2af8-43eb-9c3e-3b34b44754f8,1380,,,"[28.3, 30.9]",3754195,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Chris Brunt,3541.0,Left Back,85,Newcastle United,37,['cd822833-58ee-459e-8483-c06c92eb737e'],17,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:44:17.824,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,98f08be3-b5b9-44c0-bfc4-3cca7c351388,1469,,,"[16.5, 35.3]",3754195,46,,,True,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,87,West Bromwich Albion,27,['ef892972-75c1-4cbd-a589-97cb7c088452'],55,,,,,,,,,,,,,,,,Newcastle United,37,00:46:55.491,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f792a2fa-7448-4211-9615-caf9221a7d1f,1573,,,"[6.7, 15.3]",3754195,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabricio Coloccini,26207.0,Left Center Back,95,West Bromwich Albion,27,['58f272de-dde4-4e80-8f6e-c0e22fd670fb'],38,,,,,,,,,,,,,,,,Newcastle United,37,00:02:38.781,Block,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,ba66e028-dc1d-4d0c-864f-842adefadb99,1595,,,"[97.2, 27.5]",3754195,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Gardner,9485.0,Left Midfield,95,West Bromwich Albion,27,['113b3c05-011b-4d00-b5c6-663baf039ad8'],8,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:08.595,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8cc6e9bb-a7fb-49cd-8e0a-0ca07866ccff,1614,,,"[16.3, 39.6]",3754195,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Cheik Ismaël Tioté,42900.0,Right Defensive Midfield,96,West Bromwich Albion,27,['ef887aec-7ac6-4075-9558-b28749a70c7d'],10,,,,,,,,,,,,,,,,Newcastle United,37,00:04:10.830,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7930fcc2-bb37-45d7-af20-b5b945f5950b,1753,,,"[63.6, 62.4]",3754195,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,103,West Bromwich Albion,27,['a453213d-5600-4f1a-8486-3aa474e04150'],22,,,,,,,,,,,,,,,,Newcastle United,37,00:08:22.018,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ec044d2c-8ea7-4781-8f52-7031fe5e2884,1768,,,"[9.9, 71.8]",3754195,53,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,104,Newcastle United,37,['a00f1301-9b15-47ec-b6b7-75ecb11fafa8'],36,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:08:36.010,Block,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a760d63e-4990-4f89-b865-5ac0f35452e9,1785,,,"[9.0, 34.4]",3754195,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Chris Brunt,3541.0,Left Back,106,Newcastle United,37,['fc3c559b-366f-45d1-8c2c-be8652dde87a'],6,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:10:06.223,Block,
,,,,,,,,,,,True,,,,,,,0.0,,,,,,,,,,,,5ab96505-c171-4a96-87ae-9e79f1080bc5,1823,,,"[76.2, 36.9]",3754195,56,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ayoze Pérez Gutiérrez,3076.0,Right Center Forward,108,West Bromwich Albion,27,['6b4549a9-1ef5-4c7a-bfc3-4a63f923730c'],11,,,,,,,,,,,,,,,,Newcastle United,37,00:11:11.767,Block,
